NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;ID_TURMA;CO_ENTIDADE;CO_UF;CO_MUNICIPIO;TP_DEPENDENCIA;IN_REGULAR;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2021;200001817;100000168;202110000007005;10000007;29;2927408;3;1;4;0;0
2021;200001818;100000355;202110000007001;10000007;29;2927408;3;0;5;0;0
2021;200001819;100000537;202110000007005;10000007;29;2927408;3;1;4;0;0
2021;200001820;100000068;202110000008004;10000008;32;3205309;3;1;5;1;0
2021;200001821;100000199;202110000008004;10000008;32;3205309;3;1;5;1;0
2021;200001822;100000556;202110000008004;10000008;32;3205309;3;1;5;1;0
2021;200001823;100000742;202110000008001;10000008;32;3205309;3;1;5;1;0
2021;200001824;100000845;202110000008001;10000008;32;3205309;3;1;5;0;0
2021;200001825;100000849;202110000008001;10000008;32;3205309;3;1;5;0;0
2021;200001826;100000050;202110000009002;10000009;28;2800308;4;1;5;0;0
2021;200001827;100000121;202110000009002;10000009;28;2800308;4;1;5;0;0
2021;200001828;100000151;202110000009002;10000009;28;2800308;4;1;5;0;0
2021;200001829;100000180;202110000009002;10000009;28;2800308;4;1;5;0;0
2021;200001830;100000181;202110000009001;10000009;28;2800308;4;1;5;1;0
2021;200001831;100000218;202110000009002;10000009;28;2800308;4;1;5;0;0
2021;200001832;100000688;202110000009001;10000009;28;2800308;4;1;5;1;0
2021;200001833;100000817;202110000009001;10000009;28;2800308;4;1;5;0;0
2021;200001834;100000942;202110000009001;10000009;28;2800308;4;1;5;0;0
2021;200001835;100000695;202110000010001;10000010;29;2927408;2;1;4;0;0
2021;200001836;100000842;202110000010002;10000010;29;2927408;2;1;5;1;0
2021;200001837;100000881;202110000010002;10000010;29;2927408;2;1;5;0;0
2021;200001838;100000884;202110000010001;10000010;29;2927408;2;1;5;0;0
2021;200001839;100000593;202110000011002;10000011;21;2111300;3;1;4;0;0
2021;200001840;100000619;202110000012003;10000012;29;2927408;2;1;5;0;0
2021;200001841;100000778;202110000012004;10000012;29;2927408;2;1;5;0;0
2021;200001842;100000837;202110000012003;10000012;29;2927408;2;1;5;0;0
2021;200001843;100000913;202110000012002;10000012;29;2927408;2;1;5;0;0
2021;200001844;100000034;202110000013003;10000013;11;1100205;4;1;5;0;0
2021;200001845;100000125;202110000013003;10000013;11;1100205;4;1;5;0;0
2021;200001846;100000712;202110000013004;10000013;11;1100205;4;1;5;0;0
2021;200001847;100000929;202110000013004;10000013;11;1100205;4;1;5;0;0
2021;200001848;100000546;202110000014001;10000014;35;3509502;3;1;5;0;0
2021;200001849;100000120;202110000016001;10000016;11;1100205;3;1;5;0;0
2021;200001850;100000575;202110000016003;10000016;11;1100205;3;1;5;0;0
2021;200001851;100000592;202110000016002;10000016;11;1100205;3;1;5;0;0
2021;200001852;100000940;202110000016001;10000016;11;1100205;3;1;5;0;0
2021;200001853;100000015;202110000017002;10000017;51;5103403;3;1;2;0;0
2021;200001854;100000231;202110000017002;10000017;51;5103403;3;1;5;0;0
2021;200001855;100000508;202110000017002;10000017;51;5103403;3;1;5;0;0
2021;200001856;100000744;202110000017001;10000017;51;5103403;3;1;5;0;0
2021;200001857;100000784;202110000017002;10000017;51;5103403;3;1;5;0;0
2021;200001858;100000917;202110000017002;10000017;51;5103403;3;1;5;0;0
2021;200001859;100000941;202110000017001;10000017;51;5103403;3;1;5;0;0
2021;200001860;100000572;202110000018001;10000018;32;3205309;4;1;5;0;0
2021;200001861;100000061;202110000020002;10000020;24;2408102;3;1;5;0;0
2021;200001862;100000364;202110000020003;10000020;24;2408102;3;1;5;0;0
2021;200001863;100000487;202110000020003;10000020;24;2408102;3;1;5;1;0
2021;200001864;100000097;202110000021001;10000021;13;1302603;4;1;5;0;0
2021;200001865;100000285;202110000021001;10000021;13;1302603;4;1;5;0;0
2021;200001866;100000331;202110000021004;10000021;13;1302603;4;1;5;0;0
2021;200001867;100000478;202110000021001;10000021;13;1302603;4;1;5;0;0
2021;200001868;100000576;202110000021004;10000021;13;1302603;4;1;5;0;0
2021;200001869;100000890;202110000021004;10000021;13;1302603;4;1;5;0;0
2021;200001870;100000825;202110000022001;10000022;32;3205309;3;1;5;0;0
2021;200001871;100000123;202110000023001;10000023;50;5002704;3;1;5;0;0
2021;200001872;100000800;202110000023002;10000023;50;5002704;3;1;5;0;0
2021;200001873;100000264;202110000024001;10000024;53;5300108;3;1;5;1;0
2021;200001874;100000894;202110000024005;10000024;53;5300108;3;1;5;0;0
2021;200001875;100000024;202110000025003;10000025;32;3205309;3;1;5;0;0
2021;200001876;100000025;202110000025003;10000025;32;3205309;3;1;5;0;0
2021;200001877;100000104;202110000025003;10000025;32;3205309;3;1;5;0;0
2021;200001878;100000323;202110000025003;10000025;32;3205309;3;1;5;0;0
2021;200001879;100000374;202110000025001;10000025;32;3205309;3;1;5;1;0
2021;200001880;100000632;202110000025001;10000025;32;3205309;3;1;5;1;0
2021;200001881;100000729;202110000025004;10000025;32;3205309;3;1;5;0;0
2021;200001882;100000082;202110000026002;10000026;25;2507507;4;1;5;0;0
2021;200001883;100000910;202110000027001;10000027;22;2211001;2;1;5;1;0
2021;200001884;100000009;202110000028002;10000028;13;1302603;2;1;5;0;0
2021;200001885;100000559;202110000028001;10000028;13;1302603;2;1;5;0;0
2021;200001886;100000589;202110000028001;10000028;13;1302603;2;1;5;0;0
2021;200001887;100000622;202110000028001;10000028;13;1302603;2;1;5;0;0
2021;200001888;100000710;202110000028002;10000028;13;1302603;2;1;5;0;0
2021;200001889;100000109;202110000029003;10000029;21;2111300;2;1;5;0;0
2021;200001890;100000362;202110000029004;10000029;21;2111300;2;1;5;1;0
2021;200001891;100000332;202110000031004;10000031;29;2927408;4;1;5;0;0
2021;200001892;100000369;202110000031003;10000031;29;2927408;4;1;5;0;0
2021;200001893;100000542;202110000031004;10000031;29;2927408;4;1;2;0;0
2021;200001894;100000635;202110000031003;10000031;29;2927408;4;1;5;1;0
2021;200001895;100000855;202110000031005;10000031;29;2927408;4;1;2;0;0
2021;200001896;100000874;202110000031004;10000031;29;2927408;4;1;5;0;0
2021;200001897;100000402;202110000032001;10000032;43;4314902;4;1;5;1;0
2021;200001898;100000720;202110000032003;10000032;43;4314902;4;1;4;0;0
2021;200001899;100000933;202110000032001;10000032;43;4314902;4;1;5;0;0
2021;200001900;100000085;202110000033002;10000033;22;2211001;3;1;5;0;0
2021;200001901;100000226;202110000033001;10000033;22;2211001;3;1;5;0;0
2021;200001902;100000851;202110000033002;10000033;22;2211001;3;1;5;0;0
2021;200001903;100000960;202110000033002;10000033;22;2211001;3;1;5;0;0
2021;200001904;100000126;202110000034004;10000034;28;2800308;2;1;5;0;0
2021;200001905;100000280;202110000035004;10000035;33;3304557;3;1;5;0;0
2021;200001906;100000967;202110000036002;10000036;41;4106902;3;1;5;0;0
2021;200001907;100000040;202110000037001;10000037;33;3304557;2;1;5;0;0
2021;200001908;100000857;202110000037003;10000037;33;3304557;2;1;5;0;0
2021;200001909;100000945;202110000037001;10000037;33;3304557;2;1;5;0;0
2021;200001910;100000004;202110000038002;10000038;35;3550308;3;1;5;0;0
2021;200001911;100000334;202110000038004;10000038;35;3550308;3;1;5;0;0
2021;200001912;100000441;202110000038004;10000038;35;3550308;3;1;5;0;0
2021;200001913;100000850;202110000038002;10000038;35;3550308;3;1;5;0;0
2021;200001914;100000852;202110000039003;10000039;13;1302603;2;1;5;0;0
2021;200001915;100000153;202110000040003;10000040;23;2304400;4;1;5;1;0
2021;200001916;100000257;202110000040002;10000040;23;2304400;4;1;5;1;0
2021;200001917;100000414;202110000040005;10000040;23;2304400;4;1;5;0;0
2021;200001918;100000419;202110000040002;10000040;23;2304400;4;1;5;0;0
2021;200001919;100000442;202110000040002;10000040;23;2304400;4;1;5;0;0
2021;200001920;100000528;202110000040002;10000040;23;2304400;4;1;5;1;0
2021;200001921;100000189;202110000041002;10000041;22;2211001;3;1;2;0;0
2021;200001922;100000326;202110000041002;10000041;22;2211001;3;1;5;0;0
2021;200001923;100000602;202110000041003;10000041;22;2211001;3;1;5;0;0
2021;200001924;100000386;202110000042001;10000042;21;2111300;3;1;5;0;0
2021;200001925;100000655;202110000042004;10000042;21;2111300;3;1;5;0;0
2021;200001926;100000878;202110000042002;10000042;21;2111300;3;1;5;0;0
2021;200001927;100000059;202110000043004;10000043;33;3304557;3;1;4;0;0
2021;200001928;100000088;202110000043003;10000043;33;3304557;3;1;5;0;0
2021;200001929;100000112;202110000044001;10000044;51;5103403;4;1;5;1;0
2021;200001930;100000379;202110000044002;10000044;51;5103403;4;1;5;0;0
2021;200001931;100000730;202110000044002;10000044;51;5103403;4;1;5;0;0
2021;200001932;100000094;202110000045004;10000045;21;2111300;4;1;2;0;0
2021;200001933;100000105;202110000045004;10000045;21;2111300;4;1;5;0;0
2021;200001934;100000391;202110000045005;10000045;21;2111300;4;1;5;0;0
2021;200001935;100000452;202110000045004;10000045;21;2111300;4;1;5;0;0
2021;200001936;100000782;202110000045005;10000045;21;2111300;4;1;4;0;0
2021;200001937;100000116;202110000046002;10000046;53;5300108;3;1;4;0;0
2021;200001938;100000161;202110000046003;10000046;53;5300108;3;1;5;0;0
2021;200001939;100000348;202110000046002;10000046;53;5300108;3;1;5;0;0
2021;200001940;100000494;202110000046001;10000046;53;5300108;3;1;5;0;0
2021;200001941;100000335;202110000047001;10000047;16;1600303;4;1;5;0;0
2021;200001942;100000656;202110000047001;10000047;16;1600303;4;1;5;0;0
2021;200001943;100000450;202110000048005;10000048;23;2304400;2;1;5;0;0
2021;200001944;100000937;202110000048004;10000048;23;2304400;2;1;5;0;0
2021;200001945;100000017;202110000049003;10000049;52;5208707;4;1;5;0;0
2021;200001946;100000535;202110000049004;10000049;52;5208707;4;1;5;0;0
2021;200001947;100000643;202110000049002;10000049;52;5208707;4;1;5;0;0
2021;200001948;100000031;202110000050003;10000050;23;2304400;3;1;5;1;0
2021;200001949;100000518;202110000050001;10000050;23;2304400;3;1;5;0;0
2021;200001950;100000762;202110000050003;10000050;23;2304400;3;1;5;1;0
2021;200001951;100000801;202110000050001;10000050;23;2304400;3;1;5;0;0
2021;200001952;100000872;202110000050002;10000050;23;2304400;3;1;5;0;0
2021;200001953;100000962;202110000050003;10000050;23;2304400;3;1;5;0;0
2021;200001954;100000032;202110000051001;10000051;31;3106200;4;1;5;1;0
2021;200001955;100000066;202110000051001;10000051;31;3106200;4;1;5;0;0
2021;200001956;100000110;202110000051002;10000051;31;3106200;4;1;5;0;0
2021;200001957;100000144;202110000051002;10000051;31;3106200;4;1;5;0;0
2021;200001958;100000201;202110000051002;10000051;31;3106200;4;1;5;1;0
2021;200001959;100000215;202110000051004;10000051;31;3106200;4;1;5;0;0
2021;200001960;100000247;202110000051004;10000051;31;3106200;4;1;5;0;0
2021;200001961;100000279;202110000051004;10000051;31;3106200;4;1;2;0;0
2021;200001962;100000378;202110000051001;10000051;31;3106200;4;1;5;0;0
2021;200001963;100000405;202110000051001;10000051;31;3106200;4;1;5;1;0
2021;200001964;100000473;202110000051002;10000051;31;3106200;4;1;5;0;0
2021;200001965;100000789;202110000051004;10000051;31;3106200;4;1;5;0;0
2021;200001966;100000836;202110000051002;10000051;31;3106200;4;1;5;0;0
2021;200001967;100000090;202110000052001;10000052;31;3106200;4;1;5;0;0
2021;200001968;100000139;202110000052003;10000052;31;3106200;4;1;5;0;0
2021;200001969;100000250;202110000052002;10000052;31;3106200;4;1;4;0;0
2021;200001970;100000349;202110000052003;10000052;31;3106200;4;1;5;0;0
2021;200001971;100000564;202110000052001;10000052;31;3106200;4;1;5;0;0
2021;200001972;100000607;202110000052001;10000052;31;3106200;4;1;5;1;0
2021;200001973;100000834;202110000052001;10000052;31;3106200;4;1;5;0;0
2021;200001974;100000911;202110000052003;10000052;31;3106200;4;1;5;0;0
2021;200001975;100000914;202110000052001;10000052;31;3106200;4;1;5;1;0
2021;200001976;100000970;202110000052003;10000052;31;3106200;4;1;5;0;0
2021;200001977;100000179;202110000053002;10000053;22;2211001;4;1;5;1;0
2021;200001978;100000560;202110000053003;10000053;22;2211001;4;1;2;0;0
2021;200001979;100000617;202110000053003;10000053;22;2211001;4;1;5;0;0
2021;200001980;100000995;202110000054001;10000054;26;2611606;3;1;5;0;0
2021;200001981;100000195;202110000055001;10000055;33;3304557;3;1;5;0;0
2021;200001982;100000297;202110000055003;10000055;33;3304557;3;1;5;0;0
2021;200001983;100000354;202110000055001;10000055;33;3304557;3;1;5;1;0
2021;200001984;100000368;202110000055001;10000055;33;3304557;3;1;5;0;0
2021;200001985;100000578;202110000055002;10000055;33;3304557;3;1;5;0;0
2021;200001986;100000990;202110000055001;10000055;33;3304557;3;1;5;0;0
2021;200001987;100000166;202110000056001;10000056;26;2611606;3;1;5;1;0
2021;200001988;100000909;202110000056004;10000056;26;2611606;3;1;5;0;0
2021;200001989;100000219;202110000057002;10000057;28;2800308;2;1;5;1;0
2021;200001990;100000228;202110000057003;10000057;28;2800308;2;1;5;0;0
2021;200001991;100000380;202110000057004;10000057;28;2800308;2;1;5;1;0
2021;200001992;100000216;202110000058002;10000058;35;3550308;3;1;5;0;0
2021;200001993;100000921;202110000058002;10000058;35;3550308;3;1;5;0;0
2021;200001994;100000036;202110000059001;10000059;35;3509502;4;1;5;0;0
2021;200001995;100000044;202110000059003;10000059;35;3509502;4;1;5;0;0
2021;200001996;100000067;202110000059002;10000059;35;3509502;4;1;5;1;0
2021;200001997;100000496;202110000059002;10000059;35;3509502;4;1;5;0;0
2021;200001998;100000599;202110000059001;10000059;35;3509502;4;1;5;0;0
2021;200001999;100000039;202110000060005;10000060;25;2507507;3;1;5;0;0
2021;200002000;100000684;202110000060004;10000060;25;2507507;3;1;5;0;0
2021;200002001;100000918;202110000060003;10000060;25;2507507;3;1;5;0;0
2021;200002002;100000070;202110000061001;10000061;28;2800308;3;1;5;0;0
2021;200002003;100000030;202110000062002;10000062;51;5103403;3;1;4;0;0
2021;200002004;100000174;202110000062001;10000062;51;5103403;3;1;5;0;0
2021;200002005;100000627;202110000062001;10000062;51;5103403;3;1;5;1;0
2021;200002006;100000598;202110000063003;10000063;26;2611606;2;1;5;0;0
2021;200002007;100000620;202110000063001;10000063;26;2611606;2;1;5;0;0
2021;200002008;100000928;202110000063003;10000063;26;2611606;2;1;5;1;0
2021;200002009;100000149;202110000064002;10000064;24;2408102;3;1;5;0;0
2021;200002010;100000220;202110000064001;10000064;24;2408102;3;1;5;0;0
2021;200002011;100000501;202110000064002;10000064;24;2408102;3;1;4;0;0
2021;200002012;100000152;202110000065001;10000065;42;4205407;2;1;4;0;0
2021;200002013;100000365;202110000065001;10000065;42;4205407;2;1;5;0;0
2021;200002014;100000401;202110000065001;10000065;42;4205407;2;1;5;0;0
2021;200002015;100000407;202110000065002;10000065;42;4205407;2;1;5;0;0
2021;200002016;100000430;202110000065004;10000065;42;4205407;2;1;5;0;0
2021;200002017;100000503;202110000065002;10000065;42;4205407;2;0;5;0;0
2021;200002018;100000129;202110000066002;10000066;35;3550308;4;1;5;0;0
2021;200002019;100000351;202110000066001;10000066;35;3550308;4;1;5;0;0
2021;200002020;100000158;202110000069002;10000069;28;2800308;3;1;4;0;0
2021;200002021;100000675;202110000069001;10000069;28;2800308;3;1;5;0;0
2021;200002022;100000925;202110000069002;10000069;28;2800308;3;1;5;1;0
2021;200002023;100000661;202110000070001;10000070;35;3509502;3;1;5;0;0
2021;200002024;100000866;202110000070002;10000070;35;3509502;3;1;5;0;0
2021;200002025;100000947;202110000070002;10000070;35;3509502;3;1;5;0;0
2021;200002026;100000955;202110000070002;10000070;35;3509502;3;1;5;0;0
2021;200002027;100000164;202110000071002;10000071;33;3304557;3;1;5;0;0
2021;200002028;100000133;202110000072002;10000072;32;3205309;3;1;4;0;0
2021;200002029;100000408;202110000072001;10000072;32;3205309;3;1;4;0;0
2021;200002030;100000420;202110000072002;10000072;32;3205309;3;1;5;0;0
2021;200002031;100000455;202110000072002;10000072;32;3205309;3;1;5;0;0
2021;200002032;100000798;202110000072001;10000072;32;3205309;3;1;5;1;0
2021;200002033;100000939;202110000072001;10000072;32;3205309;3;1;5;0;0
2021;200002034;100000271;202110000073001;10000073;35;3550308;4;1;5;0;0
2021;200002035;100000664;202110000073001;10000073;35;3550308;4;1;5;0;0
2021;200002036;100000944;202110000073002;10000073;35;3550308;4;1;5;0;0
2021;200002037;100000108;202110000074001;10000074;27;2704302;3;1;5;0;0
2021;200002038;100000400;202110000074002;10000074;27;2704302;3;1;4;0;0
2021;200002039;100000422;202110000074001;10000074;27;2704302;3;1;5;0;0
2021;200002040;100000522;202110000074002;10000074;27;2704302;3;1;4;0;0
2021;200002041;100000058;202110000075005;10000075;35;3550308;4;1;4;0;0
2021;200002042;100000262;202110000075005;10000075;35;3550308;4;1;4;0;0
2021;200002043;100000606;202110000075004;10000075;35;3550308;4;1;2;0;0
2021;200002044;100000631;202110000075003;10000075;35;3550308;4;1;5;0;0
2021;200002045;100000961;202110000075003;10000075;35;3550308;4;1;5;0;0
2021;200002046;100000541;202110000076001;10000076;29;2927408;4;1;5;0;0
2021;200002047;100000657;202110000077001;10000077;33;3304557;4;1;5;0;0
2021;200002048;100000337;202110000078003;10000078;22;2211001;3;1;5;0;0
2021;200002049;100000549;202110000078001;10000078;22;2211001;3;1;5;0;0
2021;200002050;100000574;202110000078003;10000078;22;2211001;3;1;5;0;0
2021;200002051;100000654;202110000078001;10000078;22;2211001;3;1;5;0;0
2021;200002052;100000694;202110000078002;10000078;22;2211001;3;1;5;1;0
2021;200002053;100000042;202110000079004;10000079;25;2507507;1;1;5;1;0
2021;200002054;100000336;202110000079004;10000079;25;2507507;1;1;5;1;0
2021;200002055;100000539;202110000079004;10000079;25;2507507;1;1;5;0;0
2021;200002056;100000718;202110000079004;10000079;25;2507507;1;1;5;0;0
2021;200002057;100000880;202110000079003;10000079;25;2507507;1;1;5;0;0
2021;200002058;100000977;202110000079001;10000079;25;2507507;1;1;5;0;0
2021;200002059;100000540;202110000080002;10000080;33;3304557;3;1;5;0;0
2021;200002060;100000533;202110000081002;10000081;24;2408102;3;1;5;0;0
2021;200002061;100000892;202110000081003;10000081;24;2408102;3;1;5;0;0
2021;200002062;100000893;202110000081004;10000081;24;2408102;3;1;5;0;0
2021;200002063;100000403;202110000082002;10000082;35;3550308;4;1;5;0;0
2021;200002064;100000788;202110000082002;10000082;35;3550308;4;1;5;0;0
2021;200002065;100000352;202110000084001;10000084;23;2304400;3;1;5;0;0
2021;200002066;100000678;202110000084002;10000084;23;2304400;3;1;5;0;0
2021;200002067;100000927;202110000084001;10000084;23;2304400;3;1;5;0;0
2021;200002068;100000371;202110000085002;10000085;26;2611606;4;1;5;0;0
2021;200002069;100000785;202110000085001;10000085;26;2611606;4;1;5;0;0
2021;200002070;100000826;202110000085002;10000085;26;2611606;4;1;5;0;0
2021;200002071;100000055;202110000086003;10000086;24;2408102;4;1;5;0;0
2021;200002072;100000124;202110000086002;10000086;24;2408102;4;1;5;0;0
2021;200002073;100000426;202110000086001;10000086;24;2408102;4;1;5;0;0
2021;200002074;100000515;202110000086002;10000086;24;2408102;4;1;5;0;0
2021;200002075;100000561;202110000086002;10000086;24;2408102;4;1;5;0;0
2021;200002076;100000666;202110000086003;10000086;24;2408102;4;1;4;0;0
2021;200002077;100000739;202110000086002;10000086;24;2408102;4;1;4;0;0
2021;200002078;100000886;202110000086004;10000086;24;2408102;4;1;4;0;0
2021;200002079;100000014;202110000087002;10000087;35;3509502;3;1;4;0;0
2021;200002080;100000184;202110000087001;10000087;35;3509502;3;1;5;1;0
2021;200002081;100000583;202110000087002;10000087;35;3509502;3;1;5;0;0
2021;200002082;100000637;202110000087001;10000087;35;3509502;3;1;5;0;0
2021;200002083;100000764;202110000087001;10000087;35;3509502;3;1;5;0;0
2021;200002084;100000333;202110000088002;10000088;32;3205309;2;1;5;0;0
2021;200002085;100000412;202110000088001;10000088;32;3205309;2;1;5;0;0
2021;200002086;100000472;202110000088001;10000088;32;3205309;2;1;5;0;0
2021;200002087;100000682;202110000088004;10000088;32;3205309;2;1;5;0;0
2021;200002088;100000981;202110000088002;10000088;32;3205309;2;1;5;1;0
2021;200002089;100000048;202110000089003;10000089;32;3205309;4;1;2;0;0
2021;200002090;100000167;202110000089003;10000089;32;3205309;4;1;4;0;0
2021;200002091;100000002;202110000090001;10000090;31;3106200;4;1;5;1;0
2021;200002092;100000146;202110000090003;10000090;31;3106200;4;1;5;0;0
2021;200002093;100000150;202110000090002;10000090;31;3106200;4;1;5;0;0
2021;200002094;100000780;202110000090002;10000090;31;3106200;4;1;5;0;0
2021;200002095;100000797;202110000090003;10000090;31;3106200;4;1;5;0;0
2021;200002096;100000943;202110000090001;10000090;31;3106200;4;1;5;0;0
2021;200002097;100000966;202110000090001;10000090;31;3106200;4;1;5;0;0
2021;200002098;100000205;202110000091002;10000091;28;2800308;3;1;5;1;0
2021;200002099;100000566;202110000091001;10000091;28;2800308;3;1;2;0;0
2021;200002100;100000585;202110000091001;10000091;28;2800308;3;1;5;0;0
2021;200002101;100000823;202110000091001;10000091;28;2800308;3;1;5;0;0
2021;200002102;100000019;202110000092004;10000092;33;3304557;4;1;5;0;0
2021;200002103;100000497;202110000092002;10000092;33;3304557;4;1;5;0;0
2021;200002104;100000731;202110000092002;10000092;33;3304557;4;1;5;0;0
2021;200002105;100000869;202110000092002;10000092;33;3304557;4;1;5;0;0
2021;200002106;100000901;202110000092004;10000092;33;3304557;4;1;5;1;0
2021;200002107;100000965;202110000092003;10000092;33;3304557;4;1;5;0;0
2021;200002108;100000982;202110000092001;10000092;33;3304557;4;1;5;1;0
2021;200002109;100000646;202110000093001;10000093;35;3550308;1;1;5;0;0
2021;200002110;100000470;202110000094002;10000094;11;1100205;1;1;5;0;0
2021;200002111;100000613;202110000095001;10000095;12;1200401;3;1;5;1;0
2021;200002112;100000959;202110000095003;10000095;12;1200401;3;1;5;0;0
2021;200002113;100000984;202110000095003;10000095;12;1200401;3;1;5;0;0
2021;200002114;100000270;202110000096005;10000096;29;2927408;4;1;5;0;0
2021;200002115;100000516;202110000096002;10000096;29;2927408;4;1;5;0;0
2021;200002116;100000529;202110000096002;10000096;29;2927408;4;1;5;0;0
2021;200002117;100000111;202110000097001;10000097;31;3106200;3;1;5;0;0
2021;200002118;100000457;202110000097001;10000097;31;3106200;3;1;5;0;0
2021;200002119;100000573;202110000097002;10000097;31;3106200;3;1;2;0;0
2021;200002120;100000905;202110000097001;10000097;31;3106200;3;1;5;0;0
2021;200002121;100000261;202110000098001;10000098;25;2507507;2;1;5;1;0
2021;200002122;100000460;202110000098001;10000098;25;2507507;2;1;5;0;0
2021;200002123;100000676;202110000098003;10000098;25;2507507;2;1;5;0;0
2021;200002124;100000705;202110000098001;10000098;25;2507507;2;1;5;0;0
2021;200002125;100000106;202110000100003;10000100;23;2304400;1;1;5;0;0
2021;200002126;100000142;202110000100002;10000100;23;2304400;1;1;5;0;0
2021;200002127;100000274;202110000100002;10000100;23;2304400;1;1;5;0;0
2021;200002128;100000382;202110000100003;10000100;23;2304400;1;1;2;0;0
2021;200002129;100000431;202110000100002;10000100;23;2304400;1;1;2;0;0
2021;200002130;100000781;202110000100001;10000100;23;2304400;1;1;5;0;0
2021;200002131;100000938;202110000100003;10000100;23;2304400;1;1;5;0;0
2021;200002132;100000183;202110000101002;10000101;23;2304400;2;1;5;1;0
2021;200002133;100000474;202110000101001;10000101;23;2304400;2;1;5;0;0
2021;200002134;100000867;202110000101002;10000101;23;2304400;2;1;5;0;0
2021;200002135;100000996;202110000101002;10000101;23;2304400;2;1;5;0;0
2021;200002136;100000018;202110000102003;10000102;35;3550308;4;1;5;0;0
2021;200002137;100000484;202110000102003;10000102;35;3550308;4;1;5;0;0
2021;200002138;100000532;202110000102001;10000102;35;3550308;4;1;4;0;0
2021;200002139;100000683;202110000102001;10000102;35;3550308;4;1;4;0;0
2021;200002140;100000145;202110000103002;10000103;35;3550308;4;1;4;0;0
2021;200002141;100000210;202110000103002;10000103;35;3550308;4;1;5;1;0
2021;200002142;100000389;202110000103002;10000103;35;3550308;4;1;4;0;0
2021;200002143;100000547;202110000103001;10000103;35;3550308;4;1;5;0;0
2021;200002144;100000751;202110000103002;10000103;35;3550308;4;1;5;0;0
2021;200002145;100000521;202110000104002;10000104;22;2211001;3;1;5;0;0
2021;200002146;100000049;202110000105003;10000105;11;1100205;3;1;5;0;0
2021;200002147;100000221;202110000105002;10000105;11;1100205;3;1;5;0;0
2021;200002148;100000248;202110000105005;10000105;11;1100205;3;1;4;0;0
2021;200002149;100000392;202110000105003;10000105;11;1100205;3;1;5;0;0
2021;200002150;100000530;202110000105005;10000105;11;1100205;3;1;5;0;0
2021;200002151;100000590;202110000105004;10000105;11;1100205;3;1;5;0;0
2021;200002152;100000777;202110000105005;10000105;11;1100205;3;1;5;0;0
2021;200002153;100000787;202110000105005;10000105;11;1100205;3;1;5;0;0
2021;200002154;100000791;202110000105001;10000105;11;1100205;3;1;4;0;0
2021;200002155;100000861;202110000105002;10000105;11;1100205;3;1;5;0;0
2021;200002156;100000862;202110000107003;10000107;29;2927408;4;1;5;0;0
2021;200002157;100000999;202110000107004;10000107;29;2927408;4;1;4;0;0
2021;200002158;100000298;202110000110001;10000110;33;3304557;3;1;5;0;0
2021;200002159;100000480;202110000110001;10000110;33;3304557;3;1;5;1;0
2021;200002160;100000649;202110000110002;10000110;33;3304557;3;1;5;0;0
2021;200002161;100000544;202110000111002;10000111;23;2304400;4;1;5;0;0
2021;200002162;100000829;202110000111002;10000111;23;2304400;4;1;5;1;0
2021;200002163;100000853;202110000111002;10000111;23;2304400;4;1;5;0;0
2021;200002164;100000912;202110000111002;10000111;23;2304400;4;1;5;0;0
2021;200002165;100000198;202110000112003;10000112;41;4106902;3;1;5;1;0
2021;200002166;100000806;202110000113003;10000113;26;2611606;4;1;5;0;0
2021;200002167;100000621;202110000114002;10000114;21;2111300;3;1;5;0;0
2021;200002168;100000783;202110000114001;10000114;21;2111300;3;1;5;0;0
2021;200002169;100000038;202110000115001;10000115;25;2507507;3;1;5;0;0
2021;200002170;100000356;202110000115001;10000115;25;2507507;3;1;5;1;0
2021;200002171;100000415;202110000115003;10000115;25;2507507;3;1;5;0;0
2021;200002172;100000526;202110000115003;10000115;25;2507507;3;1;5;0;0
2021;200002173;100000595;202110000115004;10000115;25;2507507;3;1;5;0;0
2021;200002174;100000803;202110000115003;10000115;25;2507507;3;1;5;0;0
2021;200002175;100000841;202110000115004;10000115;25;2507507;3;1;5;0;0
2021;200002176;100000698;202110000116002;10000116;25;2507507;4;1;5;0;0
2021;200002177;100000418;202110000117002;10000117;33;3304557;3;1;5;0;0
2021;200002178;100000421;202110000117001;10000117;33;3304557;3;1;5;0;0
2021;200002179;100000479;202110000117002;10000117;33;3304557;3;1;5;0;0
2021;200002180;100000707;202110000117002;10000117;33;3304557;3;1;5;0;0
2021;200002181;100000423;202110000118003;10000118;31;3106200;4;1;5;0;0
2021;200002182;100000986;202110000118001;10000118;31;3106200;4;1;5;0;0
2021;200002183;100000063;202110000119002;10000119;23;2304400;4;1;5;0;0
2021;200002184;100000091;202110000119002;10000119;23;2304400;4;1;5;0;0
2021;200002185;100000190;202110000119002;10000119;23;2304400;4;1;5;0;0
2021;200002186;100000191;202110000119001;10000119;23;2304400;4;1;5;0;0
2021;200002187;100000397;202110000119001;10000119;23;2304400;4;1;5;0;0
2021;200002188;100000531;202110000119001;10000119;23;2304400;4;1;5;0;0
2021;200002189;100000534;202110000119001;10000119;23;2304400;4;1;5;0;0
2021;200002190;100000757;202110000119002;10000119;23;2304400;4;1;5;0;0
2021;200002191;100000012;202110000120002;10000120;41;4106902;3;1;5;0;0
