NU_ANO;ID_TURMA;CO_ENTIDADE;TP_ETAPA_ENSINO;TP_MEDIACAO_DIDATICO_PEDAGO;TP_TIPO_ATENDIMENTO_TURMA;NU_DURACAO_TURMA;NU_DIAS_ATIVIDADE
2020;202010000151001;10000151;14;1;1;254;4
2020;202010000151002;10000151;18;1;1;297;5
2020;202010000152001;10000152;28;1;1;208;4
2020;202010000152002;10000152;18;1;1;293;4
2020;202010000152003;10000152;18;1;1;241;5
2020;202010000153001;10000153;16;1;1;287;5
2020;202010000153002;10000153;14;1;1;299;4
2020;202010000153003;10000153;17;1;1;201;4
2020;202010000153004;10000153;17;1;1;228;5
2020;202010000153005;10000153;18;1;1;295;4
2020;202010000154001;10000154;14;1;1;239;4
2020;202010000154002;10000154;17;1;1;243;5
2020;202010000154003;10000154;16;1;1;235;4
2020;202010000155001;10000155;14;1;1;277;4
2020;202010000155002;10000155;41;1;1;205;5
2020;202010000155003;10000155;14;1;1;245;5
2020;202010000155004;10000155;18;1;1;245;5
2020;202010000156001;10000156;69;1;1;261;5
2020;202010000156002;10000156;26;1;1;288;5
2020;202010000157001;10000157;18;1;1;205;4
2020;202010000157002;10000157;25;1;1;265;5
2020;202010000157003;10000157;15;1;1;211;5
2020;202010000158001;10000158;18;1;1;258;5
2020;202010000158002;10000158;20;1;1;215;4
2020;202010000158003;10000158;16;1;1;208;5
2020;202010000158004;10000158;16;1;1;291;4
2020;202010000158005;10000158;20;1;1;278;4
2020;202010000159001;10000159;71;1;1;289;4
2020;202010000159002;10000159;21;1;1;249;5
2020;202010000160001;10000160;20;1;1;286;5
2020;202010000160002;10000160;41;1;1;292;4
2020;202010000160003;10000160;19;1;1;276;4
2020;202010000160004;10000160;20;1;1;212;4
2020;202010000160005;10000160;19;1;1;257;4
2020;202010000161001;10000161;15;1;1;235;4
2020;202010000161002;10000161;71;1;1;249;4
2020;202010000161003;10000161;15;1;1;282;4
2020;202010000162001;10000162;17;1;1;210;5
2020;202010000162002;10000162;26;1;1;290;4
2020;202010000162003;10000162;14;1;1;277;5
2020;202010000162004;10000162;28;1;1;235;5
2020;202010000163001;10000163;28;1;1;276;5
2020;202010000163002;10000163;25;1;1;297;4
2020;202010000164001;10000164;14;1;1;244;4
2020;202010000164002;10000164;17;1;1;243;5
2020;202010000164003;10000164;21;1;1;268;4
2020;202010000164004;10000164;14;1;1;210;5
2020;202010000164005;10000164;41;1;1;208;5
2020;202010000165001;10000165;15;1;1;299;4
2020;202010000165002;10000165;69;1;1;217;5
2020;202010000165003;10000165;71;1;1;290;4
2020;202010000165004;10000165;15;1;1;270;5
2020;202010000166001;10000166;70;1;1;275;5
2020;202010000166002;10000166;69;1;1;296;5
2020;202010000166003;10000166;20;1;1;292;5
2020;202010000166004;10000166;20;1;1;272;5
2020;202010000167001;10000167;16;1;1;255;4
2020;202010000167002;10000167;18;1;1;273;5
2020;202010000167003;10000167;21;1;1;270;5
2020;202010000167004;10000167;70;1;1;209;4
2020;202010000168001;10000168;26;1;1;203;4
2020;202010000168002;10000168;18;1;1;212;4
2020;202010000168003;10000168;17;1;1;229;5
2020;202010000168004;10000168;16;1;1;237;4
2020;202010000169001;10000169;28;1;1;289;4
2020;202010000169002;10000169;71;1;1;221;5
2020;202010000169003;10000169;69;1;1;236;4
2020;202010000170001;10000170;17;1;1;283;4
2020;202010000170002;10000170;17;1;1;260;5
2020;202010000170003;10000170;15;1;1;222;5
2020;202010000170004;10000170;15;1;1;201;5
2020;202010000170005;10000170;14;1;1;274;5
2020;202010000171001;10000171;28;1;1;272;4
2020;202010000171002;10000171;18;1;1;242;5
2020;202010000171003;10000171;27;1;1;253;4
2020;202010000171004;10000171;26;1;1;226;4
2020;202010000172001;10000172;17;1;1;233;4
2020;202010000172002;10000172;70;1;1;246;4
2020;202010000172003;10000172;20;1;1;204;5
2020;202010000173001;10000173;19;1;1;263;5
2020;202010000173002;10000173;21;1;1;264;5
2020;202010000173003;10000173;15;1;1;237;5
2020;202010000173004;10000173;19;1;1;205;5
2020;202010000173005;10000173;18;1;1;202;4
2020;202010000174001;10000174;26;1;1;292;5
2020;202010000174002;10000174;26;1;1;219;4
2020;202010000174003;10000174;16;1;1;265;4
2020;202010000174004;10000174;16;1;1;241;4
2020;202010000174005;10000174;26;1;1;244;4
2020;202010000175001;10000175;21;1;1;215;4
2020;202010000175002;10000175;19;1;1;240;5
2020;202010000175003;10000175;18;1;1;218;5
2020;202010000175004;10000175;17;1;1;267;4
2020;202010000176001;10000176;19;1;1;270;4
2020;202010000176002;10000176;28;1;1;235;4
2020;202010000176003;10000176;41;1;1;206;5
2020;202010000176004;10000176;28;1;1;209;4
2020;202010000177001;10000177;21;1;1;217;5
2020;202010000177002;10000177;41;1;1;213;4
2020;202010000178001;10000178;18;1;1;279;4
2020;202010000178002;10000178;25;1;1;210;5
2020;202010000179001;10000179;19;1;1;219;4
2020;202010000179002;10000179;19;1;1;244;5
2020;202010000179003;10000179;41;1;1;212;5
2020;202010000179004;10000179;15;1;1;223;5
2020;202010000179005;10000179;19;1;1;207;4
2020;202010000180001;10000180;21;1;1;245;4
2020;202010000180002;10000180;19;1;1;300;4
2020;202010000181001;10000181;15;1;1;214;4
2020;202010000181002;10000181;14;1;1;291;4
2020;202010000181003;10000181;71;1;1;263;4
2020;202010000181004;10000181;69;1;1;273;4
2020;202010000182001;10000182;28;1;1;206;4
2020;202010000182002;10000182;21;1;1;269;4
2020;202010000182003;10000182;27;1;1;280;5
2020;202010000183001;10000183;16;1;1;236;5
2020;202010000183002;10000183;17;1;1;278;4
2020;202010000183003;10000183;15;1;1;290;5
2020;202010000184001;10000184;41;1;1;291;5
2020;202010000184002;10000184;26;1;1;237;4
2020;202010000184003;10000184;18;1;1;226;5
2020;202010000184004;10000184;15;1;1;242;5
2020;202010000184005;10000184;26;1;1;300;5
2020;202010000185001;10000185;25;1;1;214;4
2020;202010000185002;10000185;26;1;1;233;4
2020;202010000185003;10000185;25;1;1;246;4
2020;202010000186001;10000186;41;1;1;273;5
2020;202010000186002;10000186;21;1;1;291;5
2020;202010000186003;10000186;20;1;1;200;4
2020;202010000186004;10000186;41;1;1;200;4
2020;202010000186005;10000186;41;1;1;214;4
2020;202010000187001;10000187;18;1;1;290;4
2020;202010000187002;10000187;15;1;1;209;4
2020;202010000187003;10000187;18;1;1;295;5
2020;202010000187004;10000187;15;1;1;200;4
2020;202010000188001;10000188;41;1;1;250;5
2020;202010000188002;10000188;19;1;1;222;4
2020;202010000188003;10000188;41;1;1;203;5
2020;202010000188004;10000188;27;1;1;269;5
2020;202010000189001;10000189;16;1;1;274;4
2020;202010000189002;10000189;15;1;1;256;5
2020;202010000189003;10000189;18;1;1;297;5
2020;202010000190001;10000190;16;1;1;250;4
2020;202010000190002;10000190;18;1;1;201;4
2020;202010000190003;10000190;17;1;1;233;4
2020;202010000191001;10000191;18;1;1;217;4
2020;202010000191002;10000191;17;1;1;289;5
2020;202010000192001;10000192;18;1;1;211;5
2020;202010000192002;10000192;14;1;1;289;4
2020;202010000192003;10000192;18;1;1;244;4
2020;202010000192004;10000192;16;1;1;293;4
2020;202010000193001;10000193;26;1;1;201;4
2020;202010000193002;10000193;27;1;1;219;4
2020;202010000193003;10000193;26;1;1;284;5
2020;202010000193004;10000193;28;1;1;296;5
2020;202010000194001;10000194;15;1;1;233;5
2020;202010000194002;10000194;18;1;1;278;5
2020;202010000194003;10000194;14;1;1;292;4
2020;202010000195001;10000195;15;1;1;235;4
2020;202010000195002;10000195;14;1;1;240;5
2020;202010000195003;10000195;14;1;1;282;4
2020;202010000196001;10000196;70;1;1;300;4
2020;202010000196002;10000196;70;1;1;262;5
2020;202010000196003;10000196;70;1;1;285;4
2020;202010000197001;10000197;20;1;1;237;4
2020;202010000197002;10000197;21;1;1;225;4
2020;202010000197003;10000197;41;1;1;293;5
2020;202010000198001;10000198;17;1;1;237;4
2020;202010000198002;10000198;18;1;1;210;4
2020;202010000199001;10000199;14;1;1;230;5
2020;202010000199002;10000199;19;1;1;206;5
2020;202010000200001;10000200;18;1;1;299;4
2020;202010000200002;10000200;19;1;1;269;4
2020;202010000200003;10000200;17;1;1;213;4
2021;202110000001001;10000001;20;1;1;209;4
2021;202110000001002;10000001;69;1;1;207;4
2021;202110000001003;10000001;71;1;1;293;4
2021;202110000001004;10000001;18;1;1;261;5
2021;202110000002001;10000002;18;1;1;220;4
2021;202110000002002;10000002;26;1;1;231;4
2021;202110000002003;10000002;20;1;1;295;5
2021;202110000003001;10000003;16;1;1;262;4
2021;202110000003002;10000003;20;1;1;218;4
2021;202110000004001;10000004;21;1;1;221;5
2021;202110000004002;10000004;17;1;1;214;4
2021;202110000004003;10000004;16;1;1;260;5
2021;202110000004004;10000004;21;1;1;269;4
2021;202110000004005;10000004;15;1;1;300;5
2021;202110000005001;10000005;20;1;1;220;5
2021;202110000005002;10000005;19;1;1;271;5
2021;202110000005003;10000005;16;1;1;295;4
2021;202110000005004;10000005;15;1;1;215;4
2021;202110000006001;10000006;20;1;1;203;5
2021;202110000006002;10000006;21;1;1;216;4
2021;202110000006003;10000006;19;1;1;281;5
2021;202110000006004;10000006;41;1;1;218;5
2021;202110000007001;10000007;14;1;1;265;4
2021;202110000007002;10000007;15;1;1;221;5
2021;202110000007003;10000007;18;1;1;204;4
2021;202110000007004;10000007;71;1;1;253;5
2021;202110000007005;10000007;18;1;1;247;5
2021;202110000008001;10000008;15;1;1;216;4
2021;202110000008002;10000008;28;1;1;239;5
2021;202110000008003;10000008;14;1;1;283;4
2021;202110000008004;10000008;27;1;1;257;5
2021;202110000008005;10000008;28;1;1;219;4
2021;202110000009001;10000009;18;1;1;254;4
2021;202110000009002;10000009;18;1;1;254;4
2021;202110000010001;10000010;28;1;1;263;4
2021;202110000010002;10000010;17;1;1;269;4
2021;202110000011001;10000011;41;1;1;251;4
2021;202110000011002;10000011;20;1;1;291;4
2021;202110000011003;10000011;15;1;1;258;5
2021;202110000012001;10000012;41;1;1;288;4
2021;202110000012002;10000012;17;1;1;273;5
2021;202110000012003;10000012;19;1;1;202;5
2021;202110000012004;10000012;21;1;1;217;4
2021;202110000012005;10000012;20;1;1;276;5
2021;202110000013001;10000013;14;1;1;248;4
2021;202110000013002;10000013;41;1;1;295;4
2021;202110000013003;10000013;16;1;1;236;5
2021;202110000013004;10000013;16;1;1;261;4
2021;202110000014001;10000014;17;1;1;219;4
2021;202110000014002;10000014;18;1;1;287;4
2021;202110000015001;10000015;69;1;1;203;5
2021;202110000015002;10000015;69;1;1;237;4
2021;202110000015003;10000015;71;1;1;297;4
2021;202110000015004;10000015;69;1;1;264;5
2021;202110000016001;10000016;20;1;1;232;5
2021;202110000016002;10000016;14;1;1;236;4
2021;202110000016003;10000016;20;1;1;241;5
2021;202110000017001;10000017;21;1;1;276;4
2021;202110000017002;10000017;20;1;1;241;5
2021;202110000018001;10000018;14;1;1;260;5
2021;202110000018002;10000018;17;1;1;233;5
2021;202110000018003;10000018;26;1;1;211;5
2021;202110000019001;10000019;16;1;1;276;5
2021;202110000019002;10000019;69;1;1;259;5
2021;202110000020001;10000020;21;1;1;289;4
2021;202110000020002;10000020;20;1;1;238;4
2021;202110000020003;10000020;18;1;1;254;5
2021;202110000021001;10000021;15;1;1;227;4
2021;202110000021002;10000021;28;1;1;267;5
2021;202110000021003;10000021;16;1;1;292;5
2021;202110000021004;10000021;26;1;1;271;4
2021;202110000022001;10000022;16;1;1;281;5
2021;202110000022002;10000022;17;1;1;215;4
2021;202110000023001;10000023;25;1;1;297;4
2021;202110000023002;10000023;17;1;1;209;5
2021;202110000023003;10000023;19;1;1;269;4
2021;202110000023004;10000023;69;1;1;237;4
2021;202110000024001;10000024;41;1;1;223;4
2021;202110000024002;10000024;41;1;1;224;5
2021;202110000024003;10000024;41;1;1;210;4
2021;202110000024004;10000024;41;1;1;299;4
2021;202110000024005;10000024;21;1;1;236;4
2021;202110000025001;10000025;15;1;1;234;4
2021;202110000025002;10000025;18;1;1;235;5
2021;202110000025003;10000025;17;1;1;255;4
2021;202110000025004;10000025;15;1;1;204;4
2021;202110000026001;10000026;71;1;1;218;5
2021;202110000026002;10000026;70;1;1;254;5
2021;202110000026003;10000026;71;1;1;271;5
2021;202110000027001;10000027;15;1;1;269;5
2021;202110000027002;10000027;18;1;1;297;5
2021;202110000027003;10000027;15;1;1;217;5
2021;202110000027004;10000027;20;1;1;292;5
2021;202110000027005;10000027;17;1;1;300;4
2021;202110000028001;10000028;27;1;1;241;5
2021;202110000028002;10000028;27;1;1;238;4
2021;202110000029001;10000029;27;1;1;234;5
2021;202110000029002;10000029;27;1;1;212;5
2021;202110000029003;10000029;16;1;1;278;5
2021;202110000029004;10000029;14;1;1;247;5
2021;202110000029005;10000029;25;1;1;236;5
2021;202110000030001;10000030;15;1;1;213;4
2021;202110000030002;10000030;19;1;1;295;4
2021;202110000030003;10000030;27;1;1;202;4
2021;202110000030004;10000030;17;1;1;227;5
2021;202110000030005;10000030;41;1;1;218;4
2021;202110000031001;10000031;27;1;1;294;4
2021;202110000031002;10000031;15;1;1;222;4
2021;202110000031003;10000031;25;1;1;236;4
2021;202110000031004;10000031;27;1;1;201;5
2021;202110000031005;10000031;14;1;1;238;5
2021;202110000032001;10000032;18;1;1;207;4
2021;202110000032002;10000032;15;1;1;227;4
2021;202110000032003;10000032;19;1;1;287;5
2021;202110000032004;10000032;19;1;1;283;5
2021;202110000033001;10000033;41;1;1;261;4
2021;202110000033002;10000033;41;1;1;270;4
2021;202110000034001;10000034;14;1;1;248;5
2021;202110000034002;10000034;20;1;1;234;4
2021;202110000034003;10000034;16;1;1;287;5
2021;202110000034004;10000034;18;1;1;209;4
2021;202110000035001;10000035;71;1;1;248;5
2021;202110000035002;10000035;69;1;1;271;4
2021;202110000035003;10000035;26;1;1;262;4
2021;202110000035004;10000035;26;1;1;266;5
2021;202110000036001;10000036;16;1;1;230;4
2021;202110000036002;10000036;16;1;1;250;5
2021;202110000037001;10000037;21;1;1;292;4
2021;202110000037002;10000037;21;1;1;250;4
2021;202110000037003;10000037;14;1;1;274;4
2021;202110000038001;10000038;41;1;1;281;4
2021;202110000038002;10000038;19;1;1;234;5
2021;202110000038003;10000038;19;1;1;233;5
2021;202110000038004;10000038;20;1;1;278;5
2021;202110000038005;10000038;19;1;1;250;5
2021;202110000039001;10000039;20;1;1;241;4
2021;202110000039002;10000039;19;1;1;291;5
2021;202110000039003;10000039;20;1;1;295;4
2021;202110000039004;10000039;41;1;1;298;4
2021;202110000040001;10000040;26;1;1;203;4
2021;202110000040002;10000040;41;1;1;224;4
2021;202110000040003;10000040;27;1;1;259;4
2021;202110000040004;10000040;28;1;1;254;5
2021;202110000040005;10000040;21;1;1;243;5
2021;202110000041001;10000041;20;1;1;235;5
2021;202110000041002;10000041;21;1;1;282;4
2021;202110000041003;10000041;21;1;1;219;5
2021;202110000042001;10000042;18;1;1;226;5
2021;202110000042002;10000042;15;1;1;202;5
2021;202110000042003;10000042;15;1;1;222;5
2021;202110000042004;10000042;20;1;1;217;4
2021;202110000043001;10000043;28;1;1;264;5
2021;202110000043002;10000043;14;1;1;249;5
2021;202110000043003;10000043;18;1;1;202;4
2021;202110000043004;10000043;26;1;1;236;4
2021;202110000044001;10000044;17;1;1;220;4
2021;202110000044002;10000044;17;1;1;298;4
2021;202110000045001;10000045;28;1;1;239;5
2021;202110000045002;10000045;27;1;1;286;4
2021;202110000045003;10000045;28;1;1;223;4
2021;202110000045004;10000045;27;1;1;233;5
2021;202110000045005;10000045;27;1;1;243;4
2021;202110000046001;10000046;25;1;1;253;5
2021;202110000046002;10000046;25;1;1;232;5
2021;202110000046003;10000046;26;1;1;291;4
2021;202110000046004;10000046;26;1;1;247;5
2021;202110000046005;10000046;28;1;1;227;4
2021;202110000047001;10000047;21;1;1;248;5
2021;202110000047002;10000047;41;1;1;275;4
2021;202110000047003;10000047;41;1;1;242;4
2021;202110000047004;10000047;16;1;1;256;4
2021;202110000048001;10000048;20;1;1;214;5
2021;202110000048002;10000048;21;1;1;283;5
2021;202110000048003;10000048;41;1;1;290;4
2021;202110000048004;10000048;20;1;1;233;5
2021;202110000048005;10000048;17;1;1;255;4
2021;202110000049001;10000049;15;1;1;215;4
2021;202110000049002;10000049;16;1;1;210;5
2021;202110000049003;10000049;16;1;1;287;5
2021;202110000049004;10000049;18;1;1;293;5
2021;202110000049005;10000049;14;1;1;201;5
2021;202110000050001;10000050;19;1;1;281;5
2021;202110000050002;10000050;20;1;1;215;5
2021;202110000050003;10000050;41;1;1;213;5
2021;202110000051001;10000051;20;1;1;238;4
2021;202110000051002;10000051;16;1;1;243;5
2021;202110000051003;10000051;20;1;1;272;5
2021;202110000051004;10000051;17;1;1;275;4
2021;202110000052001;10000052;71;1;1;254;4
2021;202110000052002;10000052;71;1;1;285;4
2021;202110000052003;10000052;18;1;1;200;4
2021;202110000053001;10000053;18;1;1;279;4
2021;202110000053002;10000053;14;1;1;254;4
2021;202110000053003;10000053;18;1;1;236;4
2021;202110000053004;10000053;14;1;1;241;5
2021;202110000054001;10000054;27;1;1;266;5
2021;202110000054002;10000054;69;1;1;229;4
2021;202110000054003;10000054;26;1;1;210;4
2021;202110000054004;10000054;71;1;1;266;5
2021;202110000055001;10000055;41;1;1;279;5
2021;202110000055002;10000055;21;1;1;291;5
2021;202110000055003;10000055;25;1;1;258;4
2021;202110000056001;10000056;16;1;1;255;4
2021;202110000056002;10000056;17;1;1;244;5
2021;202110000056003;10000056;15;1;1;300;5
2021;202110000056004;10000056;15;1;1;288;4
2021;202110000056005;10000056;17;1;1;271;5
2021;202110000057001;10000057;21;1;1;217;5
2021;202110000057002;10000057;16;1;1;210;4
2021;202110000057003;10000057;71;1;1;258;5
2021;202110000057004;10000057;20;1;1;246;4
2021;202110000058001;10000058;19;1;1;268;4
2021;202110000058002;10000058;21;1;1;267;4
2021;202110000059001;10000059;14;1;1;251;4
2021;202110000059002;10000059;70;1;1;255;4
2021;202110000059003;10000059;18;1;1;207;4
2021;202110000060001;10000060;14;1;1;237;5
2021;202110000060002;10000060;16;1;1;242;5
2021;202110000060003;10000060;17;1;1;273;4
2021;202110000060004;10000060;15;1;1;296;4
2021;202110000060005;10000060;14;1;1;222;5
2021;202110000061001;10000061;18;1;1;223;5
2021;202110000061002;10000061;18;1;1;219;4
2021;202110000061003;10000061;17;1;1;295;5
2021;202110000061004;10000061;16;1;1;237;5
2021;202110000062001;10000062;71;1;1;243;5
2021;202110000062002;10000062;15;1;1;254;5
2021;202110000063001;10000063;71;1;1;227;4
2021;202110000063002;10000063;69;1;1;241;4
2021;202110000063003;10000063;15;1;1;221;5
2021;202110000063004;10000063;69;1;1;247;5
2021;202110000064001;10000064;14;1;1;286;4
2021;202110000064002;10000064;14;1;1;216;4
2021;202110000065001;10000065;41;1;1;220;5
2021;202110000065002;10000065;41;1;1;295;5
2021;202110000065003;10000065;71;1;1;274;4
2021;202110000065004;10000065;21;1;1;298;4
2021;202110000066001;10000066;14;1;1;232;4
2021;202110000066002;10000066;16;1;1;246;5
2021;202110000067001;10000067;14;1;1;228;4
2021;202110000067002;10000067;16;1;1;222;5
2021;202110000067003;10000067;16;1;1;283;4
2021;202110000067004;10000067;41;1;1;212;4
2021;202110000068001;10000068;27;1;1;295;5
2021;202110000068002;10000068;14;1;1;221;4
2021;202110000068003;10000068;15;1;1;294;5
2021;202110000068004;10000068;28;1;1;229;4
2021;202110000069001;10000069;17;1;1;202;5
2021;202110000069002;10000069;15;1;1;260;4
2021;202110000070001;10000070;27;1;1;274;4
2021;202110000070002;10000070;27;1;1;236;5
2021;202110000071001;10000071;19;1;1;206;4
2021;202110000071002;10000071;41;1;1;273;4
2021;202110000071003;10000071;14;1;1;296;5
2021;202110000071004;10000071;21;1;1;218;5
2021;202110000072001;10000072;41;1;1;206;4
2021;202110000072002;10000072;16;1;1;273;4
2021;202110000073001;10000073;19;1;1;287;4
2021;202110000073002;10000073;20;1;1;248;5
2021;202110000074001;10000074;69;1;1;210;5
2021;202110000074002;10000074;69;1;1;254;5
2021;202110000075001;10000075;16;1;1;214;5
2021;202110000075002;10000075;25;1;1;219;5
2021;202110000075003;10000075;21;1;1;272;4
2021;202110000075004;10000075;26;1;1;231;4
2021;202110000075005;10000075;21;1;1;242;4
2021;202110000076001;10000076;14;1;1;277;5
2021;202110000076002;10000076;16;1;1;245;4
2021;202110000076003;10000076;16;1;1;232;4
2021;202110000077001;10000077;41;1;1;254;5
2021;202110000077002;10000077;21;1;1;269;5
2021;202110000078001;10000078;16;1;1;219;4
2021;202110000078002;10000078;16;1;1;264;5
2021;202110000078003;10000078;19;1;1;243;4
2021;202110000079001;10000079;21;1;1;243;5
2021;202110000079002;10000079;17;1;1;223;4
2021;202110000079003;10000079;15;1;1;205;5
2021;202110000079004;10000079;41;1;1;222;5
2021;202110000079005;10000079;18;1;1;233;4
2021;202110000080001;10000080;21;1;1;222;4
2021;202110000080002;10000080;20;1;1;225;5
2021;202110000080003;10000080;19;1;1;297;5
2021;202110000080004;10000080;21;1;1;260;5
2021;202110000080005;10000080;20;1;1;251;4
2021;202110000081001;10000081;70;1;1;200;4
2021;202110000081002;10000081;14;1;1;253;4
2021;202110000081003;10000081;14;1;1;213;4
2021;202110000081004;10000081;71;1;1;247;4
2021;202110000082001;10000082;21;1;1;265;5
2021;202110000082002;10000082;16;1;1;215;5
2021;202110000082003;10000082;19;1;1;225;4
2021;202110000082004;10000082;21;1;1;236;5
2021;202110000082005;10000082;21;1;1;220;4
2021;202110000083001;10000083;14;1;1;270;5
2021;202110000083002;10000083;18;1;1;292;5
2021;202110000083003;10000083;18;1;1;279;4
2021;202110000084001;10000084;16;1;1;247;5
2021;202110000084002;10000084;15;1;1;281;5
2021;202110000084003;10000084;14;1;1;295;4
2021;202110000085001;10000085;70;1;1;289;4
2021;202110000085002;10000085;69;1;1;212;5
2021;202110000086001;10000086;16;1;1;245;5
2021;202110000086002;10000086;19;1;1;267;4
2021;202110000086003;10000086;41;1;1;219;4
2021;202110000086004;10000086;15;1;1;284;5
2021;202110000086005;10000086;16;1;1;216;5
2021;202110000087001;10000087;28;1;1;284;5
2021;202110000087002;10000087;25;1;1;297;5
2021;202110000088001;10000088;17;1;1;228;4
2021;202110000088002;10000088;16;1;1;265;5
2021;202110000088003;10000088;15;1;1;275;4
2021;202110000088004;10000088;15;1;1;287;4
2021;202110000089001;10000089;28;1;1;252;5
2021;202110000089002;10000089;28;1;1;257;4
2021;202110000089003;10000089;18;1;1;283;4
2021;202110000090001;10000090;41;1;1;214;4
2021;202110000090002;10000090;71;1;1;254;5
2021;202110000090003;10000090;14;1;1;286;5
2021;202110000091001;10000091;20;1;1;211;5
2021;202110000091002;10000091;21;1;1;239;5
2021;202110000092001;10000092;14;1;1;263;5
2021;202110000092002;10000092;19;1;1;212;5
2021;202110000092003;10000092;15;1;1;269;5
2021;202110000092004;10000092;15;1;1;210;5
2021;202110000093001;10000093;70;1;1;211;4
2021;202110000093002;10000093;70;1;1;209;4
2021;202110000093003;10000093;71;1;1;211;5
2021;202110000094001;10000094;18;1;1;284;4
2021;202110000094002;10000094;41;1;1;283;4
2021;202110000094003;10000094;16;1;1;220;4
2021;202110000094004;10000094;17;1;1;269;5
2021;202110000095001;10000095;69;1;1;294;5
2021;202110000095002;10000095;16;1;1;279;4
2021;202110000095003;10000095;71;1;1;252;4
2021;202110000096001;10000096;15;1;1;258;5
2021;202110000096002;10000096;18;1;1;292;4
2021;202110000096003;10000096;17;1;1;233;4
2021;202110000096004;10000096;14;1;1;274;5
2021;202110000096005;10000096;16;1;1;202;5
2021;202110000097001;10000097;70;1;1;259;4
2021;202110000097002;10000097;41;1;1;263;4
2021;202110000098001;10000098;14;1;1;251;5
2021;202110000098002;10000098;16;1;1;206;5
2021;202110000098003;10000098;17;1;1;236;4
2021;202110000099001;10000099;21;1;1;293;5
2021;202110000099002;10000099;70;1;1;295;5
2021;202110000099003;10000099;71;1;1;223;4
2021;202110000099004;10000099;71;1;1;279;5
2021;202110000099005;10000099;26;1;1;217;4
2021;202110000100001;10000100;14;1;1;204;5
2021;202110000100002;10000100;16;1;1;270;4
2021;202110000100003;10000100;17;1;1;246;5
2021;202110000101001;10000101;16;1;1;260;4
2021;202110000101002;10000101;14;1;1;233;5
2021;202110000101003;10000101;19;1;1;294;5
2021;202110000101004;10000101;15;1;1;288;4
2021;202110000102001;10000102;19;1;1;221;5
2021;202110000102002;10000102;19;1;1;289;5
2021;202110000102003;10000102;19;1;1;253;4
2021;202110000103001;10000103;20;1;1;233;5
2021;202110000103002;10000103;18;1;1;217;5
2021;202110000104001;10000104;27;1;1;205;4
2021;202110000104002;10000104;17;1;1;217;4
2021;202110000104003;10000104;26;1;1;215;4
2021;202110000104004;10000104;17;1;1;232;5
2021;202110000105001;10000105;41;1;1;264;4
2021;202110000105002;10000105;19;1;1;267;5
2021;202110000105003;10000105;17;1;1;276;4
2021;202110000105004;10000105;19;1;1;288;5
2021;202110000105005;10000105;18;1;1;287;4
2021;202110000106001;10000106;21;1;1;221;5
2021;202110000106002;10000106;20;1;1;228;5
2021;202110000106003;10000106;16;1;1;226;5
2021;202110000106004;10000106;41;1;1;297;5
2021;202110000107001;10000107;16;1;1;285;4
2021;202110000107002;10000107;41;1;1;268;4
2021;202110000107003;10000107;14;1;1;243;4
2021;202110000107004;10000107;21;1;1;243;5
2021;202110000108001;10000108;15;1;1;270;5
2021;202110000108002;10000108;27;1;1;290;4
2021;202110000108003;10000108;15;1;1;210;4
2021;202110000108004;10000108;26;1;1;222;4
2021;202110000108005;10000108;28;1;1;205;5
2021;202110000109001;10000109;25;1;1;248;5
2021;202110000109002;10000109;69;1;1;237;4
2021;202110000110001;10000110;70;1;1;291;4
2021;202110000110002;10000110;70;1;1;299;4
2021;202110000110003;10000110;15;1;1;286;4
2021;202110000111001;10000111;14;1;1;229;5
2021;202110000111002;10000111;15;1;1;295;5
2021;202110000112001;10000112;20;1;1;266;4
2021;202110000112002;10000112;25;1;1;248;4
2021;202110000112003;10000112;71;1;1;249;4
2021;202110000113001;10000113;17;1;1;267;5
2021;202110000113002;10000113;20;1;1;294;5
2021;202110000113003;10000113;14;1;1;263;5
2021;202110000113004;10000113;19;1;1;258;4
2021;202110000114001;10000114;16;1;1;213;5
2021;202110000114002;10000114;70;1;1;224;5
2021;202110000115001;10000115;20;1;1;253;4
2021;202110000115002;10000115;20;1;1;299;5
2021;202110000115003;10000115;21;1;1;240;4
2021;202110000115004;10000115;20;1;1;261;4
2021;202110000116001;10000116;15;1;1;240;5
2021;202110000116002;10000116;17;1;1;294;5
2021;202110000117001;10000117;15;1;1;276;5
2021;202110000117002;10000117;21;1;1;211;4
2021;202110000118001;10000118;20;1;1;214;5
2021;202110000118002;10000118;25;1;1;216;5
2021;202110000118003;10000118;16;1;1;217;5
2021;202110000118004;10000118;28;1;1;262;5
2021;202110000119001;10000119;18;1;1;262;5
2021;202110000119002;10000119;20;1;1;213;4
2021;202110000120001;10000120;21;1;1;221;4
2021;202110000120002;10000120;21;1;1;288;4
2021;202110000121001;10000121;14;1;1;239;5
2021;202110000121002;10000121;21;1;1;278;5
2021;202110000122001;10000122;18;1;1;204;5
2021;202110000122002;10000122;27;1;1;277;5
2021;202110000122003;10000122;18;1;1;268;5
2021;202110000123001;10000123;17;1;1;277;4
2021;202110000123002;10000123;14;1;1;249;4
2021;202110000123003;10000123;41;1;1;294;5
2021;202110000123004;10000123;41;1;1;263;5
2021;202110000124001;10000124;19;1;1;235;4
2021;202110000124002;10000124;21;1;1;209;4
2021;202110000124003;10000124;41;1;1;280;4
2021;202110000124004;10000124;20;1;1;212;4
2021;202110000125001;10000125;18;1;1;253;4
