NU_ANO;CO_PESSOA_FISICA;ID_MATRICULA;ID_TURMA;CO_ENTIDADE;NU_IDADE_REFERENCIA;NU_IDADE;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_INTELECTUAL;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_DEF_MULTIPLA;IN_AUTISMO;IN_SUPERDOTACAO;IN_TRANSPORTE_PUBLICO;TP_RESPONSAVEL_TRANSPORTE;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_ESPECIAL_EXCLUSIVA;TP_MEDIACAO_DIDATICO_PEDAGO;CO_REGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO
2021;100001046;200002443;202110000180002;10000180;7;7;1;3;1;26;2611606;2;0;0;0;0;0;0;0;0;0;0;0;1;1;15;1;0;0;0;1;2;26;2611606;261160602;3;2
2021;100001047;200002444;202110000084002;10000084;7;7;1;3;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;2;23;2304400;230440001;3;1
2021;100001048;200002445;202110000007002;10000007;7;7;2;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;1;2;15;1;0;0;0;1;2;29;2927408;292740804;3;1
2021;100001049;200002446;202110000166001;10000166;7;7;1;1;1;35;3550308;1;0;0;0;0;0;0;0;0;0;0;0;0;;15;1;0;0;0;1;3;35;3550308;355030803;3;1
2021;100001050;200002447;202110000032002;10000032;16;16;2;5;1;43;4314902;1;1;0;0;1;0;0;0;1;0;0;0;0;;26;1;0;0;0;1;4;43;4314902;431490204;4;1
2021;100001051;200002448;202110000101002;10000101;6;6;2;3;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;23;2304400;230440003;2;1
2021;100001052;200002449;202110000144001;10000144;21;21;1;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;2;26;2611606;261160603;4;1
2021;100001053;200002450;202110000118004;10000118;6;6;2;5;1;31;3106200;1;1;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;31;3106200;310620005;4;1
2021;100001054;200002451;202110000072002;10000072;6;6;2;1;1;32;3205309;2;0;0;0;0;0;0;0;0;0;0;0;1;2;14;1;0;0;0;1;3;32;3205309;320530903;3;2
2021;100001055;200002452;202110000068002;10000068;6;6;2;3;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;4;41;4106902;410690204;3;1
2021;100001056;200002453;202110000035003;10000035;6;6;1;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;33;3304557;330455703;3;1
2021;100001057;200002454;202110000192004;10000192;6;6;2;1;1;26;2611606;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;26;2611606;261160604;2;1
2021;100001058;200002455;202110000035002;10000035;15;15;2;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;3;33;3304557;330455703;3;1
2021;100001059;200002456;202110000049005;10000049;6;6;1;1;1;52;5208707;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;5;52;5208707;520870703;4;1
2021;100001060;200002457;202110000047003;10000047;6;6;2;3;1;16;1600303;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;1;16;1600303;160030304;4;1
2021;100001061;200002458;202110000006003;10000006;15;15;2;1;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;0;0;0;1;2;25;2507507;250750702;3;1
2021;100001062;200002459;202110000152001;10000152;6;6;1;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;31;3106200;310620004;4;1
2021;100001063;200002460;202110000173001;10000173;6;6;2;3;1;22;2211001;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;22;2211001;221100103;4;1
2021;100001064;200002461;202110000064002;10000064;15;15;2;3;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;24;2408102;240810204;3;2
2021;100001065;200002462;202110000182001;10000182;6;6;1;3;1;42;4205407;;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;4;42;4205407;420540701;3;1
2021;100001066;200002463;202110000059001;10000059;6;6;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;1;1;14;1;0;0;0;1;3;35;3509502;350950201;4;1
2021;100001067;200002464;202110000194003;10000194;6;6;1;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;32;3205309;320530902;3;1
2021;100001068;200002465;202110000125002;10000125;15;15;2;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;0;0;0;1;2;29;2927408;292740805;4;1
2021;100001069;200002466;202110000064002;10000064;15;15;2;1;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;0;0;0;1;2;24;2408102;240810204;3;2
2021;100001070;200002467;202110000111001;10000111;15;15;1;1;1;23;2304400;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;23;2304400;230440005;4;1
2021;100001071;200002468;202110000054003;10000054;6;6;2;3;1;26;2611606;2;0;0;0;0;0;0;0;0;0;0;0;1;2;14;1;0;0;0;1;2;26;2611606;261160603;3;2
2021;100001072;200002469;202110000011002;10000011;6;6;2;1;1;21;2111300;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;21;2111300;211130001;3;1
2021;100001073;200002470;202110000038003;10000038;21;21;1;3;1;35;3550308;2;0;0;0;0;0;0;0;0;0;0;0;1;2;69;0;1;0;0;1;3;35;3550308;355030801;3;2
2021;100001074;200002471;202110000047004;10000047;6;6;1;1;1;16;1600303;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;1;16;1600303;160030304;4;1
2021;100001075;200002472;202110000059002;10000059;20;20;1;1;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;3;35;3509502;350950201;4;1
2021;100001076;200002473;202110000031001;10000031;18;18;1;2;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;1;2;69;0;1;0;0;1;2;29;2927408;292740803;4;1
2021;100001077;200002474;202110000196001;10000196;15;15;2;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;3;33;3304557;330455701;4;1
2021;100001078;200002475;202110000124002;10000124;6;6;2;3;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;24;2408102;240810204;3;1
2021;100001079;200002476;202110000060001;10000060;15;15;1;1;1;25;2507507;2;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;25;2507507;250750701;3;2
2021;100001080;200002477;202110000178001;10000178;15;15;1;3;1;24;2408102;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;24;2408102;240810202;2;1
2021;100001081;200002478;202110000022002;10000022;6;6;1;;1;32;3205309;2;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;32;3205309;320530905;3;2
2021;100001082;200002479;202110000021004;10000021;15;15;2;1;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;1;13;1302603;130260301;4;1
2021;100001083;200002480;202110000159004;10000159;6;6;2;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;32;3205309;320530903;2;1
2021;100001084;200002481;202110000149001;10000149;6;6;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;35;3509502;350950205;4;1
2021;100001085;200002482;202110000009002;10000009;6;6;2;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;28;2800308;280030803;4;1
2021;100001086;200002483;202110000009001;10000009;15;15;1;3;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;28;2800308;280030803;4;1
2021;100001087;200002484;202110000020001;10000020;15;15;2;3;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;24;2408102;240810202;3;2
2021;100001088;200002485;202110000035001;10000035;15;15;1;1;1;33;3304557;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;3;33;3304557;330455703;3;1
2021;100001089;200002486;202110000003001;10000003;6;6;1;1;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;35;3509502;350950204;4;1
2021;100001090;200002487;202110000003002;10000003;6;6;2;0;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;1;2;14;1;0;0;0;1;3;35;3509502;350950204;4;1
2021;100001091;200002488;202110000057001;10000057;23;23;2;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;69;0;1;0;0;1;2;28;2800308;280030802;2;1
2021;100001092;200002489;202110000084003;10000084;6;6;1;2;1;23;2304400;;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;23;2304400;230440001;3;1
2021;100001093;200002490;202110000115003;10000115;15;15;1;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;25;2507507;250750703;3;1
2021;100001094;200002491;202110000083001;10000083;6;6;2;1;1;31;3106200;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;3;31;3106200;310620001;3;1
2021;100001095;200002492;202110000070002;10000070;15;15;2;3;1;35;3509502;2;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;3;35;3509502;350950201;3;2
2021;100001096;200002493;202110000107004;10000107;15;15;2;2;1;29;2927408;1;1;1;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;29;2927408;292740801;4;1
2021;100001097;200002494;202110000020003;10000020;15;15;2;1;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;2;25;1;0;0;0;1;2;24;2408102;240810202;3;2
2021;100001098;200002495;202110000086002;10000086;6;6;1;4;1;24;2408102;;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;2;24;2408102;240810204;4;2
2021;100001099;200002496;202110000031003;10000031;15;15;2;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;25;1;0;0;0;1;2;29;2927408;292740803;4;1
2021;100001100;200002497;202110000182001;10000182;6;6;2;;1;42;4205407;1;0;0;0;0;0;0;0;0;0;0;0;0;;14;1;0;0;0;1;4;42;4205407;420540701;3;1
2022;100000476;200002498;202210000001002;10000001;22;22;2;1;1;12;1200401;1;0;0;0;0;0;0;0;0;0;0;0;1;2;71;0;1;0;0;1;1;12;1200401;120040102;4;1
2022;100000734;200002499;202210000001004;10000001;15;15;1;3;2;12;1200401;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;1;12;1200401;120040102;4;1
2022;100000887;200002500;202210000001003;10000001;13;13;1;3;1;12;1200401;1;1;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;1;12;1200401;120040102;4;1
2022;100000117;200002501;202210000002001;10000002;14;14;2;1;1;11;1100205;2;0;0;0;0;0;0;0;0;0;0;0;1;1;20;1;0;0;0;1;1;11;1100205;110020501;3;2
2022;100000502;200002502;202210000002001;10000002;11;11;1;1;1;11;1100205;2;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;1;11;1100205;110020501;3;2
2022;100000567;200002503;202210000002002;10000002;11;11;2;1;1;11;1100205;2;0;0;0;0;0;0;0;0;0;0;0;1;2;18;1;0;0;0;1;1;11;1100205;110020501;3;2
2022;100000020;200002504;202210000003002;10000003;13;13;2;2;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000072;200002505;202210000003003;10000003;11;11;2;0;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000305;200002506;202210000003002;10000003;14;14;1;0;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000416;200002507;202210000003002;10000003;15;15;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000677;200002508;202210000003002;10000003;15;15;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000786;200002509;202210000003001;10000003;11;11;2;2;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;1;2;19;1;0;0;0;1;3;35;3509502;350950204;4;1
2022;100000411;200002510;202210000004004;10000004;13;13;1;1;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;0;0;0;1;4;41;4106902;410690203;3;1
2022;100000723;200002511;202210000004004;10000004;10;10;2;3;1;41;4106902;1;0;0;0;0;0;0;0;0;0;0;0;1;1;18;1;0;0;0;1;4;41;4106902;410690203;3;1
2022;100000272;200002512;202210000005001;10000005;12;12;2;1;1;23;2304400;2;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;23;2304400;230440005;3;2
2022;100000273;200002513;202210000005003;10000005;18;18;2;0;1;23;2304400;2;0;0;0;0;0;0;0;0;0;0;0;1;2;71;0;1;0;0;1;2;23;2304400;230440005;3;2
2022;100000387;200002514;202210000005002;10000005;13;13;2;3;1;23;2304400;2;0;0;0;0;0;0;0;0;0;0;0;1;2;20;1;0;0;0;1;2;23;2304400;230440005;3;2
2022;100000489;200002515;202210000005001;10000005;14;14;2;2;1;23;2304400;2;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;23;2304400;230440005;3;2
2022;100000057;200002516;202210000006001;10000006;13;13;1;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;25;2507507;250750702;3;1
2022;100000143;200002517;202210000006002;10000006;12;12;2;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;0;0;0;1;2;25;2507507;250750702;3;1
2022;100000177;200002518;202210000006002;10000006;12;12;2;;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;25;2507507;250750702;3;1
2022;100000820;200002519;202210000006002;10000006;13;13;2;1;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;25;2507507;250750702;3;1
2022;100000993;200002520;202210000006001;10000006;12;12;2;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;2;25;2507507;250750702;3;1
2022;100000168;200002521;202210000007004;10000007;11;11;2;1;3;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;29;2927408;292740804;3;1
2022;100000537;200002522;202210000007002;10000007;11;11;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;29;2927408;292740804;3;1
2022;100000845;200002523;202210000008001;10000008;14;14;2;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;3;32;3205309;320530902;3;1
2022;100000849;200002524;202210000008002;10000008;13;13;2;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;32;3205309;320530902;3;1
2022;100000050;200002525;202210000009003;10000009;11;11;1;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000121;200002526;202210000009002;10000009;10;10;2;1;1;28;2800308;;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000151;200002527;202210000009001;10000009;14;14;1;3;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000180;200002528;202210000009001;10000009;13;13;2;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000218;200002529;202210000009001;10000009;9;9;1;0;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000817;200002530;202210000009001;10000009;15;15;2;1;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000942;200002531;202210000009002;10000009;9;9;1;;1;28;2800308;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;28;2800308;280030803;4;1
2022;100000695;200002532;202210000010002;10000010;15;15;1;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740802;2;1
2022;100000881;200002533;202210000010001;10000010;13;13;2;3;1;29;2927408;;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;29;2927408;292740802;2;1
2022;100000884;200002534;202210000010002;10000010;15;15;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740802;2;1
2022;100000593;200002535;202210000011002;10000011;10;10;1;1;1;21;2111300;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;21;2111300;211130001;3;1
2022;100000619;200002536;202210000012002;10000012;9;9;1;;1;29;2927408;2;1;0;1;0;0;0;0;0;0;1;0;1;2;15;1;0;0;0;1;2;29;2927408;292740804;2;2
2022;100000778;200002537;202210000012001;10000012;14;14;2;3;1;29;2927408;2;0;0;0;0;0;0;0;0;0;0;0;1;1;41;1;0;0;0;1;2;29;2927408;292740804;2;2
2022;100000837;200002538;202210000012002;10000012;12;12;1;;1;29;2927408;2;0;0;0;0;0;0;0;0;0;0;0;1;;20;1;0;0;0;1;2;29;2927408;292740804;2;2
2022;100000913;200002539;202210000012001;10000012;13;13;2;1;1;29;2927408;2;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;29;2927408;292740804;2;2
2022;100000034;200002540;202210000013001;10000013;13;13;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;1;11;1100205;110020505;4;1
2022;100000125;200002541;202210000013004;10000013;10;10;2;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;1;11;1100205;110020505;4;1
2022;100000712;200002542;202210000013004;10000013;10;10;2;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;1;11;1100205;110020505;4;1
2022;100000929;200002543;202210000013001;10000013;18;18;1;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;27;1;0;0;0;1;1;11;1100205;110020505;4;1
2022;100000546;200002544;202210000014002;10000014;11;11;2;3;1;35;3509502;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;35;3509502;350950202;3;1
2022;100000120;200002545;202210000016003;10000016;11;11;1;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;1;11;1100205;110020501;3;1
2022;100000575;200002546;202210000016001;10000016;14;14;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;1;11;1100205;110020501;3;1
2022;100000592;200002547;202210000016001;10000016;11;11;2;1;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;1;2;19;1;0;0;0;1;1;11;1100205;110020501;3;1
2022;100000940;200002548;202210000016003;10000016;14;14;1;3;1;11;1100205;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;1;11;1100205;110020501;3;1
2022;100000231;200002549;202210000017003;10000017;13;13;1;3;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000508;200002550;202210000017005;10000017;15;15;2;;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000744;200002551;202210000017003;10000017;12;12;1;1;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;1;2;18;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000784;200002552;202210000017001;10000017;10;10;2;3;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000917;200002553;202210000017005;10000017;13;13;2;1;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000941;200002554;202210000017004;10000017;9;9;1;1;1;51;5103403;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;5;51;5103403;510340305;3;1
2022;100000572;200002555;202210000018004;10000018;15;15;1;0;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;3;32;3205309;320530903;4;1
2022;100000061;200002556;202210000020003;10000020;13;13;1;3;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;2;24;2408102;240810202;3;2
2022;100000364;200002557;202210000020002;10000020;10;10;2;3;1;24;2408102;2;0;0;0;0;0;0;0;0;0;0;0;1;2;17;1;0;0;0;1;2;24;2408102;240810202;3;2
2022;100000097;200002558;202210000021005;10000021;14;14;1;1;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000285;200002559;202210000021002;10000021;9;9;2;1;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;16;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000331;200002560;202210000021005;10000021;12;12;2;3;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;1;2;20;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000478;200002561;202210000021002;10000021;11;11;2;3;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000576;200002562;202210000021002;10000021;10;10;1;1;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000890;200002563;202210000021005;10000021;13;13;1;3;1;13;1302603;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;1;13;1302603;130260301;4;1
2022;100000825;200002564;202210000022002;10000022;10;10;2;1;1;32;3205309;2;0;0;0;0;0;0;0;0;0;0;0;1;2;17;1;0;0;0;1;3;32;3205309;320530905;3;2
2022;100000123;200002565;202210000023002;10000023;13;13;2;3;1;50;5002704;2;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;5;50;5002704;500270403;3;2
2022;100000800;200002566;202210000023002;10000023;13;13;2;1;1;50;5002704;2;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;5;50;5002704;500270403;3;2
2022;100000894;200002567;202210000024002;10000024;15;15;2;0;1;53;5300108;1;0;0;0;0;0;0;0;0;0;0;0;1;2;41;1;0;0;0;1;5;53;5300108;530010802;3;1
2022;100000024;200002568;202210000025002;10000025;12;12;1;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;3;32;3205309;320530905;3;1
2022;100000025;200002569;202210000025002;10000025;9;9;2;3;1;32;3205309;;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;32;3205309;320530905;3;1
2022;100000104;200002570;202210000025002;10000025;13;13;1;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;32;3205309;320530905;3;1
2022;100000323;200002571;202210000025001;10000025;9;9;2;1;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;3;32;3205309;320530905;3;1
2022;100000729;200002572;202210000025001;10000025;14;14;1;3;1;32;3205309;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;3;32;3205309;320530905;3;1
2022;100000082;200002573;202210000026002;10000026;11;11;2;3;1;25;2507507;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;25;2507507;250750703;4;1
2022;100000009;200002574;202210000028001;10000028;11;11;1;3;1;13;1302603;2;0;0;0;0;0;0;0;0;0;0;0;1;1;19;1;0;0;0;1;1;13;1302603;130260302;2;2
2022;100000559;200002575;202210000028002;10000028;15;15;1;3;1;13;1302603;2;1;0;0;0;0;0;0;0;0;1;0;1;2;41;1;0;0;0;1;1;13;1302603;130260302;2;2
2022;100000589;200002576;202210000028004;10000028;11;11;1;0;1;13;1302603;2;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;1;13;1302603;130260302;2;2
2022;100000622;200002577;202210000028004;10000028;9;9;1;1;1;13;1302603;2;0;0;0;0;0;0;0;0;0;0;0;1;2;17;1;0;0;0;1;1;13;1302603;130260302;2;2
2022;100000710;200002578;202210000028001;10000028;11;11;1;3;1;13;1302603;2;0;0;0;0;0;0;0;0;0;0;0;1;1;19;1;0;0;0;1;1;13;1302603;130260302;2;2
2022;100000109;200002579;202210000029001;10000029;14;14;1;3;1;21;2111300;2;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;21;2111300;211130001;2;2
2022;100000332;200002580;202210000031002;10000031;13;13;2;1;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;21;1;0;0;0;1;2;29;2927408;292740803;4;1
2022;100000369;200002581;202210000031004;10000031;11;11;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;1;0;0;0;1;2;29;2927408;292740803;4;1
2022;100000874;200002582;202210000031001;10000031;16;16;1;3;1;29;2927408;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;2;29;2927408;292740803;4;1
2022;100000720;200002583;202210000032002;10000032;14;14;1;3;1;43;4314902;1;0;0;0;0;0;0;0;0;0;0;0;0;;20;1;0;0;0;1;4;43;4314902;431490204;4;1
2022;100000933;200002584;202210000032003;10000032;15;15;1;1;1;43;4314902;1;0;0;0;0;0;0;0;0;0;0;0;0;;41;1;0;0;0;1;4;43;4314902;431490204;4;1
2022;100000085;200002585;202210000033004;10000033;14;14;2;3;1;22;2211001;1;0;0;0;0;0;0;0;0;0;0;0;1;2;21;1;0;0;0;1;2;22;2211001;221100104;3;1
2022;100000226;200002586;202210000033004;10000033;13;13;2;3;1;22;2211001;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;2;22;2211001;221100104;3;1
2022;100000851;200002587;202210000033003;10000033;10;10;1;5;1;22;2211001;1;0;0;0;0;0;0;0;0;0;0;0;0;;17;1;0;0;0;1;2;22;2211001;221100104;3;1
2022;100000960;200002588;202210000033005;10000033;11;11;1;1;1;22;2211001;1;0;0;0;0;0;0;0;0;0;0;0;0;;19;1;0;0;0;1;2;22;2211001;221100104;3;1
