CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000453;30000061;300000352;2022;9;2;4;1;;00001267;00000002;;;1;0;1;;1;1;;;;;0;;;0;1;0;0;11000008;5;20;1;1;0;0;0;1;0;0
1000000454;30000043;300000353;2022;18;2;2;1;;00004663;00000005;;;1;0;0;;;;0;;;;;0;;0;1;;0;11000006;9;19;5;1;0;0;0;1;0;0
1000000456;30000014;300000354;2022;13;2;1;1;;00003614;00000001;00000008;00002941;1;0;0;;;;;;0;;;;;0;1;0;0;11000001;5;;5;1;0;0;0;1;0;0
1000000458;30000135;300000355;2022;5;1;0;1;;00004954;00000005;00000026;;1;1;0;;0;;0;;;;;;0;0;1;0;0;11000019;9;1;5;1;0;0;0;1;0;0
1000000459;30000184;300000356;2022;6;2;5;1;;00001849;00000001;00000025;00002562;1;0;0;;;;;;;;;0;;0;1;0;0;11000026;4;1;5;1;0;0;0;1;0;0
1000000462;30000160;300000357;2022;6;1;3;1;;00002522;00000002;00000018;00002873;1;0;0;;;1;0;;0;;;;;0;1;0;0;11000022;9;1;5;1;0;0;0;1;0;0
1000000463;30000196;300000358;2022;15;1;0;1;;00004278;00000001;00000008;00004520;1;0;0;;;;;;;0;;;;0;1;0;0;11000027;5;41;6;1;0;0;0;1;0;0
1000000468;30000168;300000361;2022;18;1;0;1;;00004744;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;11000023;;1;5;1;0;0;0;1;0;0
1000000469;30000140;300000362;2022;21;2;0;1;;00002987;00000006;00000017;00002746;1;0;0;;;;;;;0;;;;0;1;1;0;11000019;9;71;5;1;0;0;0;1;0;0
1000000470;30000051;300000363;2022;12;1;3;1;;00000985;00000005;00000011;;1;0;0;;;;;;;0;0;;;0;1;0;0;11000007;4;15;5;1;0;0;0;1;0;0
1000000472;30000057;300000365;2022;22;1;3;1;;00001032;00000007;;;2;0;0;;;;;0;;0;0;;0;0;1;0;0;11000008;9;;5;1;0;0;0;1;0;0
1000000474;30000215;300000366;2022;11;2;3;1;;00004925;00000003;00000011;;1;0;0;;;;;;;;;0;;0;1;0;0;11000030;5;27;5;1;0;0;0;1;0;0
1000000480;30000126;300000368;2022;13;1;0;1;;00002898;00000007;00000004;00001366;1;0;1;;;1;;;;;;0;;0;1;0;0;11000017;5;18;5;1;0;0;0;1;0;0
1000000481;30000084;300000369;2022;19;1;0;1;;00002695;00000004;00000001;00002478;1;0;0;;;;0;;;;0;;;0;1;0;0;11000011;5;16;5;1;0;0;0;1;0;0
1000000482;30000081;300000370;2022;6;2;1;1;;00002407;00000003;;00001124;1;0;1;0;;;0;;;;0;;0;0;1;0;0;11000011;5;22;5;1;0;0;0;1;0;0
1000000484;30000171;300000371;2022;5;1;1;1;;00004882;00000008;00000025;00000334;1;0;1;0;;;;;;;;0;0;0;1;0;0;11000024;5;25;5;1;0;0;0;1;0;0
1000000488;30000094;300000372;2022;15;2;3;1;;00001040;00000007;00000015;00001926;1;0;0;;1;;;;;;;;;0;1;0;0;11000013;5;1;5;1;0;0;0;1;0;0
1000000489;30000198;300000373;2022;16;1;0;1;;00003340;00000008;00000009;00000075;1;0;0;;;;;;;;0;0;;0;1;0;1;11000028;9;16;5;1;0;0;0;1;0;0
1000000491;30000048;300000374;2022;11;2;1;1;;00001334;00000005;;;1;0;0;;;;;;;;;;;0;1;0;0;11000006;9;18;5;1;0;0;0;1;0;0
1000000492;30000129;300000375;2022;6;1;1;1;;00001549;00000001;;;1;0;0;0;;;;0;;;;0;;0;1;0;0;11000018;5;2;5;1;0;0;0;1;0;0
1000000494;30000090;300000376;2022;11;1;0;1;;00001726;00000001;00000021;;2;0;0;;1;;;;;;;;0;0;1;0;0;11000012;9;;5;1;0;0;0;1;0;0
1000000496;30000025;300000377;2022;7;2;3;1;;00003073;00000004;;;1;0;1;0;;;;;;;;0;;0;1;0;0;11000003;9;14;5;1;0;0;0;1;0;0
1000000497;30000023;300000378;2022;14;2;0;1;;00001058;00000005;00000020;;1;0;1;;;1;;;;0;;;;0;1;0;0;11000003;5;21;5;1;0;0;0;1;0;0
1000000498;30000142;300000379;2022;17;1;1;1;;00001027;00000006;00000019;;2;0;1;0;;;;;;;;;0;0;1;0;0;11000020;5;20;5;1;0;0;0;1;0;0
1000000499;30000208;300000380;2022;16;1;3;1;;;00000001;00000003;00002433;2;0;0;0;1;;;;;0;0;;;0;1;0;0;11000029;5;2;5;1;0;0;0;1;0;0
1000000501;30000031;300000381;2022;17;2;3;1;;00003088;00000001;00000003;00003346;1;0;1;;;;;;;;0;;;0;1;0;0;11000004;9;1;5;1;0;0;0;1;0;0
1000000502;30000049;300000382;2022;10;1;0;1;;00000009;00000004;00000001;00004847;1;0;1;;1;;;;;;;;;0;1;0;0;11000006;9;;5;1;0;0;0;1;0;0
1000000503;30000010;300000383;2022;20;2;1;1;;00003597;00000006;;00004801;1;1;;;;;;;0;;;;;0;1;0;0;11000001;9;2;5;1;0;0;0;1;0;0
1000000504;30000174;300000384;2022;15;1;1;1;;00003243;00000006;00000001;;1;0;1;;;;0;;0;;;;;0;1;0;;11000024;5;19;3;1;1;0;0;1;0;0
1000000505;30000020;300000385;2022;5;1;3;1;;00004437;00000002;00000020;00005418;1;0;0;0;;;;;;;;;;;1;0;0;11000002;9;1;5;1;0;0;0;1;0;0
1000000507;30000044;300000386;2022;17;1;3;1;;00003877;00000006;00000026;;1;0;0;0;;;;0;;0;;;0;0;1;0;0;11000006;5;19;5;1;0;0;0;1;0;0
1000000510;30000183;300000387;2022;17;2;1;1;;00001165;00000002;00000020;;1;0;0;;1;;;;1;;;;;0;1;0;0;11000026;5;16;5;1;0;0;0;1;0;0
1000000511;30000052;300000388;2022;7;2;3;1;;00003862;00000006;00000020;00002057;1;0;0;;0;0;;;0;;;;;0;1;0;0;11000007;4;41;5;1;0;0;0;1;0;0
1000000514;30000077;300000390;2022;10;1;1;1;;00005262;00000006;00000024;00000522;1;0;1;;0;;;1;;0;0;;;0;1;0;0;11000010;5;;5;1;0;0;0;1;0;0
1000000515;30000138;300000391;2022;12;1;1;1;;00000019;00000003;00000018;00001629;1;1;0;;;;0;;;0;0;;;0;1;0;0;11000019;5;;5;1;0;0;0;1;0;0
1000000516;30000153;300000392;2022;17;2;1;1;;00002083;00000005;00000004;00000979;1;0;0;0;0;;;;;;;;;0;1;0;1;11000021;4;1;5;1;0;0;0;1;0;0
1000000517;30000070;300000393;2022;14;2;3;1;;00001792;00000005;;00003278;2;0;0;;0;;0;;0;;;;;0;1;0;0;11000009;5;26;5;1;0;0;0;1;0;0
1000000519;30000060;300000395;2022;19;2;0;1;;00005463;00000004;00000022;00002130;1;0;0;;;;;;;;0;;0;0;1;0;;11000008;5;1;5;1;0;0;0;1;0;0
1000000522;30000111;300000396;2022;6;1;4;1;;00001050;00000004;00000008;;1;0;0;0;;;;;0;;0;;;;1;0;0;11000015;5;26;5;1;0;0;0;1;0;0
1000000524;30000114;300000397;2022;9;2;1;1;;00005529;00000002;00000025;;1;0;0;;;;;;;0;;;;0;1;0;0;11000016;9;19;5;1;0;0;0;1;0;0
1000000525;30000042;300000398;2022;8;1;1;1;;00001002;00000007;00000002;00003269;1;0;0;;;;;;0;;0;;;0;1;0;0;11000005;5;41;5;1;0;0;0;1;0;0
1000000526;30000176;300000399;2022;16;2;3;1;;00001686;00000008;00000009;00003151;1;0;0;;;;0;;;;;;;;1;0;0;11000025;5;1;5;1;0;0;0;1;0;0
1000000529;30000079;300000400;2022;14;1;3;1;;00002905;00000007;00000019;;1;0;1;;;0;;;;0;0;0;;0;1;0;0;11000011;9;26;1;1;0;0;0;1;0;0
1000000530;30000145;300000401;2022;6;1;0;1;;00004811;00000003;00000019;00000658;1;0;0;0;;;;;;;;;;0;1;0;0;11000020;5;27;5;1;0;0;0;1;0;0
1000000531;30000102;300000402;2022;13;2;3;1;;00000430;00000006;00000027;;1;0;0;0;;;;;;0;0;;;0;1;0;0;11000014;5;20;5;1;0;0;0;1;0;0
1000000533;30000019;300000403;2022;9;1;3;1;;00002915;00000002;;00002106;1;0;0;;;;;;;;;0;;0;1;0;0;11000002;5;;5;1;0;0;0;1;0;0
1000000534;30000017;300000404;2022;18;2;3;1;;00001103;00000004;00000016;00003003;1;0;0;;;;;;;0;0;;;0;1;0;0;11000002;4;16;6;1;0;0;0;1;0;0
1000000536;30000045;300000406;2022;16;1;3;1;;00004446;00000002;00000005;;2;0;;;0;;;;;;;;0;0;1;0;0;11000006;9;14;5;1;0;0;0;1;0;0
1000000538;30000163;300000407;2022;10;2;1;1;;00001533;00000001;;00005076;1;0;0;0;;0;;;;;;;;0;1;0;0;11000023;;26;5;1;0;0;0;1;0;0
1000000540;30000124;300000409;2022;8;1;0;1;;00001275;00000007;;00003259;1;0;0;;;1;0;;;;;;;0;1;0;;11000017;4;;5;1;0;0;0;1;0;0
1000000541;30000180;300000410;2022;30;2;3;1;;00002498;00000005;;00004288;1;0;0;;;;0;;;;;;;0;1;0;0;11000025;2;14;5;1;0;0;0;1;0;0
1000000543;30000194;300000412;2022;17;1;3;1;;00002557;00000005;00000018;00005469;1;0;0;;;;;;;;;;;;1;0;0;11000027;5;14;5;1;0;0;0;1;0;0
1000000544;30000120;300000413;2022;19;1;0;1;;00003941;00000005;00000008;00004156;1;0;0;;0;;;;;;;;;0;1;1;0;11000017;4;18;5;1;0;0;0;1;0;1
1000000545;30000193;300000414;2022;7;1;3;1;;00003699;00000003;00000023;00000964;1;0;1;;0;0;;;;;;0;;0;1;0;0;11000027;5;2;5;1;0;0;0;1;0;0
1000000546;30000122;300000415;2022;9;2;1;1;;00002994;00000004;00000011;;1;1;1;;;;0;;;;;;;0;1;0;0;11000017;5;2;5;1;0;0;0;1;0;0
1000000547;30000131;300000416;2022;13;1;1;1;;00004512;00000007;00000017;;2;0;0;;;;;;0;;;;;0;1;0;0;11000018;9;25;5;1;0;0;0;1;0;0
1000000552;30000080;300000417;2022;8;1;3;1;;00001297;00000006;00000014;00003865;1;0;0;;0;;0;;;;;;;0;1;0;0;11000011;5;19;5;1;0;0;0;1;0;0
1000000557;30000153;300000418;2022;14;1;3;1;;00003190;00000001;;00004509;1;0;0;0;;;0;;;;;;;0;1;0;0;11000021;;1;5;1;0;0;0;1;0;0
1000000558;30000173;300000419;2022;5;1;1;1;;00000150;00000007;00000022;;2;0;1;;0;;;;0;;;;;0;1;0;0;11000024;2;;5;1;0;0;0;1;0;1
1000000559;30000197;300000420;2022;7;2;1;1;;00002957;00000004;00000006;;2;0;;;;;;;;;;;;0;1;0;0;11000028;5;18;5;1;0;0;0;1;0;0
1000000560;30000047;300000421;2022;20;2;3;1;;00001109;00000007;00000009;00002351;1;0;0;;;1;;;;;;;;0;1;;0;11000006;5;25;5;1;0;0;0;1;0;0
1000000561;30000107;300000422;2022;13;2;0;1;;00001912;00000006;;00003266;1;0;0;;;;;;;;0;;;0;1;;0;11000015;5;30;5;1;0;0;0;1;0;0
1000000562;30000035;300000423;2022;16;2;0;1;;00003834;00000004;;;1;0;0;;;;0;;;;;;;0;1;0;0;11000004;2;;5;1;0;0;0;1;0;0
1000000563;30000183;300000424;2022;16;1;1;1;;00001290;00000005;00000019;00004012;2;0;1;;;;;0;0;;0;;;0;1;0;0;11000026;9;16;5;1;0;0;0;1;0;0
1000000564;30000159;300000425;2022;14;2;3;1;;00005492;00000001;;00003252;2;0;1;;;;;;0;0;;;;0;1;;0;11000022;9;64;5;1;0;0;0;1;0;0
1000000566;30000112;300000427;2022;7;2;3;1;;00003969;00000008;00000011;00004400;1;1;0;;;;;;;0;;;;;1;0;0;11000015;2;1;5;1;0;0;0;1;0;0
1000000567;30000135;300000428;2022;13;2;0;1;;00004870;00000003;;;1;0;0;;;;;0;;;;;;0;1;0;0;11000019;5;1;5;1;0;0;0;1;0;0
1000000568;30000016;300000429;2022;10;1;2;1;;00000229;00000005;00000015;00002435;1;0;0;;;;;;;;;;;0;1;0;0;11000002;9;2;5;1;0;0;0;1;0;0
1000000569;30000093;300000430;2022;7;2;3;1;;00002901;00000008;00000005;00002196;1;0;0;;;;;0;;;0;;;0;1;0;0;11000013;2;1;5;1;0;0;0;1;0;0
1000000570;30000055;300000431;2022;9;1;0;1;;00000988;00000007;00000016;;2;0;0;;;;;0;;;;;;0;1;;0;11000007;5;;5;1;0;0;0;1;0;0
1000000571;30000079;300000432;2022;13;2;3;1;;00004399;00000006;;;1;0;0;;;;;;;;;0;;0;1;0;0;11000011;5;26;1;1;0;0;0;1;0;0
1000000573;30000102;300000433;2022;16;1;1;1;;00003961;00000005;;00000257;1;0;0;;;;0;;;;;;;0;1;0;1;11000014;9;20;5;1;0;0;0;1;0;0
1000000574;30000193;300000434;2022;13;1;0;1;;00003406;00000007;00000018;;1;0;0;;;;;;;;;;;0;1;0;0;11000027;4;2;5;1;0;0;0;1;0;1
1000000575;30000011;300000435;2022;9;1;3;1;;00003169;00000001;00000019;;1;0;0;;;;;;;;;;;0;1;0;0;11000001;9;41;5;1;0;0;0;1;0;0
1000000578;30000100;300000436;2022;19;2;0;1;;00000856;00000006;00000012;00000695;2;0;0;0;;1;;;;;;;;0;1;0;0;11000014;9;40;5;1;0;0;0;1;0;0
1000000580;30000080;300000437;2022;13;2;0;1;;00000248;00000008;;00001419;1;0;0;;0;;;;;0;;;;0;1;0;0;11000011;9;19;5;1;0;0;0;1;0;0
1000000581;30000164;300000438;2022;4;1;3;1;;00003578;00000008;;;1;1;0;;;;0;;;;;0;;0;1;0;0;11000023;9;1;3;1;0;0;0;1;0;0
1000000582;30000081;300000439;2022;8;1;0;1;;00002492;00000003;00000008;00003561;1;0;1;0;;;;;;;0;;;0;1;0;0;11000011;5;22;5;1;0;0;0;1;0;0
1000000584;30000075;300000440;2022;13;1;0;1;;00001693;00000003;00000013;00000375;1;0;0;;;;;;0;;;;;0;1;0;0;11000010;5;25;5;1;0;0;0;1;0;0
1000000585;30000088;300000441;2022;11;2;0;1;;00001746;00000008;00000016;00001685;1;0;1;;0;;;;;;;;0;0;1;0;0;11000012;5;25;5;1;0;0;0;1;0;0
1000000590;30000028;300000442;2022;14;2;0;1;;00001346;00000007;00000001;00001887;1;0;0;;;;;;;;;;;0;1;0;0;11000003;5;1;5;1;0;0;0;1;0;0
1000000591;30000090;300000443;2022;6;1;3;1;;00004540;00000001;;00000311;1;0;0;;;;0;;;;;;;0;1;0;0;11000012;;;5;1;0;0;0;1;0;0
1000000592;30000069;300000444;2022;18;1;1;1;;00000024;00000008;00000013;00005437;1;0;0;;;1;;;;;;;0;0;1;0;0;11000009;5;19;5;1;0;0;0;1;0;0
1000000594;30000041;300000445;2022;20;1;3;1;;00004079;00000004;00000013;00003429;2;0;0;;;;;;;;;0;;0;1;0;0;11000005;2;70;5;1;0;0;0;1;0;1
1000000595;30000193;300000446;2022;11;1;3;1;;00003648;00000008;;00003095;1;0;0;;;;0;;;;;;;0;1;0;0;11000027;5;2;5;1;0;0;0;1;0;0
1000000596;30000122;300000447;2022;10;1;3;1;;00000108;00000001;;;1;0;0;;;;;;;;;;;;1;0;0;11000017;2;2;5;1;0;0;0;1;0;0
1000000597;30000163;300000448;2022;12;2;0;1;;00003397;00000002;00000021;00004252;1;0;1;0;;;;1;;;;;;0;1;0;0;11000023;5;26;5;1;0;0;0;1;0;0
1000000600;30000173;300000450;2022;11;1;0;1;;00002124;00000001;00000025;00000368;1;0;0;;;;;;;;;;;0;1;1;0;11000024;5;;5;1;0;0;0;1;0;0
1000000601;30000217;300000451;2022;14;2;1;1;;00004335;00000008;;00004346;2;0;0;;;1;;;;;0;;;0;1;0;0;11000030;9;2;5;1;0;0;0;1;0;0
1000000603;30000194;300000452;2022;14;2;3;1;;00003702;00000001;00000025;;1;0;0;;0;;;;;;0;0;0;0;1;0;0;11000027;5;14;5;1;0;0;0;1;0;0
1000000604;30000110;300000453;2022;10;1;3;1;;00002884;00000001;00000027;;1;0;0;;0;;;;;;0;;;0;1;0;0;11000015;9;19;5;1;0;0;0;1;0;0
1000000605;30000095;300000454;2022;11;1;1;1;;00001822;00000005;;00000310;2;0;0;;;;;0;;;;;;;1;0;0;11000013;9;2;6;1;0;0;0;1;0;0
1000000606;30000019;300000455;2022;7;1;1;1;;00004255;00000002;00000001;;1;0;1;;;;;;;;;;0;0;1;0;0;11000002;9;;5;1;0;0;0;1;0;0
1000000609;30000119;300000457;2022;10;1;0;1;;00003130;00000006;;00003975;1;0;0;;;;;;;;;;0;0;1;0;0;11000016;2;;5;1;0;0;0;1;0;0
1000000610;30000160;300000458;2022;11;1;1;1;;00000799;00000003;;;1;0;0;;;1;;;;;;;;0;1;0;0;11000022;9;1;5;1;0;0;0;1;0;0
1000000612;30000137;300000459;2022;8;2;3;1;;00003389;00000007;;00004850;1;0;0;;;;;;;;;;;0;1;0;0;11000019;5;18;3;1;0;0;0;1;0;0
1000000613;30000169;300000460;2022;12;2;1;1;;00005277;00000007;00000013;;2;0;0;0;;1;0;;0;0;;;;0;1;0;0;11000024;9;31;5;1;0;0;0;1;0;0
1000000614;30000111;300000461;2022;6;2;1;1;;00004286;00000002;00000018;00000050;2;0;0;;;;;0;;0;;;0;0;1;0;0;11000015;5;26;5;1;0;0;0;1;0;0
1000000617;30000015;300000462;2022;13;2;3;1;;00002290;00000003;;00003133;1;0;0;;;;0;;;;;;;0;1;0;0;11000002;5;14;5;1;0;0;0;1;0;0
1000000618;30000001;300000463;2022;11;2;0;1;;00003540;00000001;00000001;00005013;1;1;0;;;;;;;0;;;;0;1;;0;11000000;5;14;5;1;0;0;0;1;0;0
1000000620;30000106;300000464;2022;11;1;1;1;;00003914;00000003;00000004;00000055;1;0;0;0;;;;;;0;0;0;;1;1;0;0;11000015;5;2;;1;0;0;0;1;0;0
1000000621;30000197;300000465;2022;19;1;0;1;;00005119;00000007;;;1;0;0;;1;1;;;0;;;;;0;1;0;0;11000028;5;18;5;1;1;0;0;1;0;0
1000000623;30000207;300000466;2022;7;1;0;1;;00000804;00000007;00000015;;1;0;0;;;;;;;;;;;0;1;0;0;11000029;;21;5;1;0;0;0;1;0;0
1000000624;30000023;300000467;2022;17;2;3;1;;00003365;00000001;;00001014;1;0;1;;;0;;;;;;0;0;0;1;0;0;11000003;5;21;5;1;0;0;0;1;0;0
1000000625;30000062;300000468;2022;8;2;1;1;;00000899;00000001;00000003;00000782;1;0;1;;0;;;;;;;0;0;0;1;0;0;11000008;5;41;5;1;0;0;0;1;0;0
1000000626;30000023;300000469;2022;14;2;3;1;;00003441;00000005;;;1;0;1;;;;;;;;0;;;0;1;0;0;11000003;5;21;5;1;0;0;0;1;0;1
1000000627;30000043;300000470;2022;18;1;0;1;;00003498;00000007;00000027;00004818;1;0;0;;;;;;1;;;;;0;1;1;0;11000006;9;19;5;1;0;0;0;1;0;0
1000000628;30000078;300000471;2022;8;2;3;1;;00002544;00000003;00000001;00001324;1;0;0;0;;;;;;;;;;;1;0;0;11000011;5;20;5;1;0;0;0;1;0;0
1000000629;30000115;300000472;2022;11;2;0;1;;00005250;00000001;00000026;;1;0;1;;;;;;;;;;;0;1;0;0;11000016;5;;5;1;0;0;0;1;0;0
1000000631;30000055;300000473;2022;13;1;0;1;;00004705;00000004;00000019;00003679;1;0;0;;;;;;0;;;;;;1;0;0;11000007;;;5;1;0;0;0;1;0;0
1000000633;30000213;300000475;2022;13;1;1;1;;00004407;00000002;00000017;00001364;1;0;0;;;;;0;;;;;;0;1;0;0;11000030;;2;1;1;0;0;0;1;0;0
1000000634;30000047;300000476;2022;19;1;3;1;;00000830;00000001;00000004;00000851;1;0;1;;;;;;;;0;;;0;1;0;0;11000006;4;25;5;1;0;0;0;1;0;1
1000000637;30000201;300000477;2022;10;1;3;1;;00001697;00000001;00000006;00004145;2;0;1;;0;;0;;;;;;;0;1;1;0;11000028;5;20;5;1;0;0;0;1;0;0
1000000638;30000101;300000478;2022;6;2;1;1;;00001951;00000001;00000016;00001542;2;0;0;0;;;;;;;;;0;0;1;0;0;11000014;9;14;5;1;0;0;0;1;0;0
1000000639;30000179;300000479;2022;8;1;3;1;;00002357;00000005;00000008;;1;0;0;0;0;;;;;;;0;;0;1;0;0;11000025;9;18;5;1;0;0;0;1;0;1
1000000640;30000006;300000480;2022;14;2;1;1;;00001289;00000002;;00005365;1;0;0;;;;;0;0;;;;;0;1;0;0;11000000;5;;5;1;0;0;0;1;0;0
1000000642;30000073;300000481;2022;19;1;1;1;;00001424;00000001;;00003568;1;0;0;;;;0;;;;;;;;1;0;0;11000010;5;1;5;1;0;0;0;1;0;0
1000000643;30000032;300000482;2022;6;2;1;1;;00005569;00000007;;00005123;2;0;1;;;;;;;;0;;;0;1;0;0;11000004;5;18;5;1;0;0;0;1;0;0
1000000644;30000016;300000483;2022;10;1;0;1;;00002556;00000005;;00000722;1;0;0;;;1;;;;;;;0;;1;0;0;11000002;5;2;5;1;0;0;0;1;0;0
1000000645;30000145;300000484;2022;8;1;3;1;;00003312;00000002;00000013;00004350;1;1;0;0;;0;;;;;;;;0;1;0;0;11000020;5;27;5;1;0;1;0;1;0;
1000000646;30000182;300000485;2022;10;1;0;1;;00001141;00000004;00000014;;1;0;1;;;;0;;;;;;0;0;1;0;0;11000025;5;15;5;1;0;0;0;1;0;0
1000000647;30000190;300000486;2022;12;2;1;1;;00002971;00000005;00000014;00002169;1;0;0;;0;;;;;;;0;;0;1;0;0;11000027;5;41;5;1;0;0;0;1;0;0
1000000649;30000072;300000487;2022;4;2;3;1;;00003226;00000006;;00002134;1;0;0;;;;;;;0;;;;0;1;0;0;11000010;9;;5;1;0;0;0;1;0;0
1000000658;30000007;300000493;2022;11;2;0;1;;00004300;00000006;00000009;;1;1;1;;;;;;0;;;0;;0;1;0;0;11000000;9;16;5;1;0;0;0;1;0;0
1000000659;30000013;300000494;2022;14;1;1;1;;00004013;00000006;;00001762;1;0;0;;;;;;;;;;;0;1;0;0;11000001;5;1;5;1;0;0;0;1;0;0
1000000661;30000183;300000496;2022;5;2;2;1;;00001347;00000001;00000013;;1;0;0;;1;;;;0;0;;0;;0;1;1;0;11000026;5;16;5;1;0;0;0;1;0;0
1000000662;30000130;300000497;2022;12;2;1;1;;00003397;00000006;;;1;0;0;0;;0;0;0;;0;;;;0;1;0;0;11000018;5;15;5;1;0;0;0;1;0;0
1000000663;30000049;300000498;2022;6;2;1;1;;00002369;00000003;;00004180;2;0;1;0;;;;0;;0;;;;0;1;0;0;11000006;5;;5;1;0;0;0;1;0;0
1000000664;30000107;300000499;2022;13;2;2;1;;00002233;00000008;;00002558;1;0;0;0;;;;;;;0;;;0;1;0;0;11000015;5;30;5;1;0;0;0;1;0;0
1000000666;30000074;300000501;2022;19;2;0;1;;00001528;00000007;00000023;00005371;1;0;0;;0;0;;;0;;;;;0;1;0;0;11000010;5;22;5;1;0;0;0;1;0;0
1000000668;30000104;300000503;2022;6;2;1;1;;00002419;00000003;;00000372;1;0;;;;1;;;;;;;0;0;1;0;0;11000014;9;26;5;1;0;0;0;1;0;0
1000000669;30000120;300000504;2022;14;2;3;1;;00000231;00000002;00000017;00004052;2;0;0;;;;;;;;;;;0;1;1;0;11000017;9;18;5;1;0;0;0;1;0;0
1000000671;30000166;300000505;2022;20;1;3;1;;00004182;00000004;00000019;00000564;2;0;0;;;1;;;;;;;;0;1;0;0;11000023;5;41;5;1;0;0;0;1;0;0
1000000673;30000193;300000507;2022;18;2;1;1;;00003318;00000007;;;1;0;0;;;;;;;;;;;0;1;0;0;11000027;;2;5;1;0;0;0;1;0;0
1000000678;30000174;300000508;2022;14;1;0;1;;00003804;00000008;00000023;;1;0;0;;;;;;0;;;;;0;1;0;0;11000024;5;19;3;1;0;0;0;1;0;0
1000000679;30000105;300000509;2022;12;2;1;1;;00004664;00000008;00000001;;1;0;1;0;;;0;;0;;;0;;0;1;0;0;11000014;5;30;5;1;0;0;0;1;0;0
1000000680;30000037;300000510;2022;11;2;3;1;;00003865;00000006;;00001590;1;0;0;;0;;;;0;0;;;;0;1;0;0;11000005;2;1;5;1;0;0;0;1;0;0
1000000682;30000190;300000512;2022;7;2;3;1;;00003201;00000003;;00001877;2;0;0;;;1;0;;;;;;;0;1;0;0;11000027;5;41;5;1;0;0;0;1;0;0
1000000683;30000089;300000513;2022;4;2;1;1;;00003362;00000004;00000003;;2;0;0;;;;;;;;;;;0;1;;0;11000012;5;1;5;1;0;0;0;1;0;0
1000000685;30000112;300000515;2022;6;1;0;1;;00005565;00000007;;;1;0;0;;;;0;;;;;;0;0;1;0;0;11000015;5;1;5;1;0;0;0;1;0;0
1000000687;30000150;300000517;2022;15;2;1;1;;00001102;00000006;;;1;0;0;;0;;;;;0;0;;;0;1;0;0;11000021;5;17;;1;1;0;0;1;0;0
1000000688;30000100;300000518;2022;7;1;3;1;;00002376;00000002;00000023;00005040;1;0;0;;;;;;;;;;;0;1;0;0;11000014;5;40;5;1;0;0;0;1;0;0
1000000689;30000156;300000519;2022;10;2;0;1;;00004629;00000008;00000001;;1;0;0;;0;;;;;0;;0;;0;1;0;0;11000022;5;17;5;1;0;0;0;1;0;0
1000000690;30000201;300000520;2022;19;2;3;1;;00001153;00000005;00000011;;2;0;0;;;0;;;;;0;;;0;1;0;0;11000028;5;20;5;1;0;0;0;1;0;0
1000000693;30000074;300000522;2022;6;1;0;1;;00002231;00000008;00000001;00004929;1;0;1;;;;;;;;0;;;0;1;0;0;11000010;9;22;5;1;0;0;0;1;0;0
1000000694;30000166;300000523;2022;16;1;1;1;;00002609;00000006;00000013;;1;0;1;;0;;0;;;;;;;0;1;0;0;11000023;5;41;5;1;0;0;0;1;0;0
1000000695;30000217;300000524;2022;8;1;0;1;;00001818;00000003;00000022;00002749;1;0;1;0;;;;;;0;;;0;;1;0;0;11000030;5;2;5;1;0;0;0;1;0;0
1000000696;30000118;300000525;2022;10;1;1;1;;00000521;00000005;;00002741;1;0;1;0;;;;;;;0;0;0;0;1;0;0;11000016;9;15;6;1;0;0;0;1;0;0
1000000697;30000042;300000526;2022;26;2;3;1;;00001998;00000005;;;1;0;0;;;0;;;0;;;0;;;1;0;0;11000005;2;41;5;1;0;0;0;1;0;0
1000000699;30000062;300000527;2022;11;2;1;1;;00002879;00000001;00000025;00001426;1;0;1;;;;;;;;;;;0;1;0;0;11000008;5;41;5;1;0;0;0;1;0;0
1000000700;30000061;300000528;2022;7;1;1;1;;00002966;00000008;;;1;1;0;;;;0;;;;;;;;1;0;;11000008;5;20;1;1;0;0;0;1;0;0
1000000701;30000031;300000529;2022;10;2;1;1;;00003146;00000005;00000003;;1;0;0;;0;;;;;;;0;;0;1;0;0;11000004;;1;5;1;0;0;0;1;0;0
