CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000370;10000079;100000343;2020;13;2;3;1;;00000469;00000006;;00003283;1;0;0;;;;;;0;0;;;;0;1;0;0;11000011;5;2;5;1;0;0;0;1;0;0
1000000372;10000169;100000345;2020;5;1;0;1;;00000062;00000005;;;1;0;0;;;;;1;;;;;;0;1;;0;11000024;5;22;5;1;0;0;0;1;0;0
1000000373;10000071;100000346;2020;13;1;1;1;;00003318;00000003;00000014;00001441;1;0;0;;;;;;;;;;;0;1;0;0;11000010;5;27;5;1;0;0;0;1;0;0
1000000375;10000171;100000348;2020;31;1;3;1;;00005541;00000003;00000018;00000475;1;0;0;;;;;;0;;;;;0;1;0;0;11000024;2;1;5;1;0;0;0;1;0;0
1000000376;10000053;100000349;2020;11;2;3;1;;00004478;00000003;00000011;;1;0;0;;0;;;;;0;;;;0;1;0;;11000007;5;26;5;1;0;0;0;1;0;0
1000000377;10000156;100000350;2020;13;1;0;1;;00004591;00000008;;;1;0;0;;;1;;;0;;;;;0;1;0;0;11000022;5;1;5;1;0;0;0;1;0;0
1000000378;10000102;100000351;2020;14;2;0;1;;00000815;00000004;00000019;00001611;1;0;0;;;;0;;0;;;;;0;1;0;0;11000014;5;1;5;1;0;0;0;1;0;0
1000000383;10000191;100000356;2020;12;1;3;1;;00002340;00000003;00000004;;1;0;1;;;1;;;;0;;;;0;1;0;0;11000027;5;21;5;1;0;0;0;1;0;0
1000000388;10000080;100000358;2020;15;2;0;1;;00001361;00000007;00000002;;1;0;0;;;0;;;0;;;;;0;1;0;0;11000011;5;16;5;1;0;0;0;1;0;1
1000000389;10000213;100000359;2020;13;2;1;1;;00003307;00000002;;00000207;1;0;0;;;;;;;;;;;0;1;0;0;11000030;5;;5;1;0;0;0;1;0;1
1000000391;10000014;100000361;2020;8;2;3;1;;00002745;00000008;00000012;00005113;1;0;0;;;1;0;;;;0;;;0;1;0;0;11000001;5;16;5;1;0;0;0;1;0;0
1000000392;10000148;100000362;2020;7;2;3;1;;00002513;00000008;00000003;00005091;1;0;0;;;;0;;;;;;;0;1;1;0;11000021;9;19;5;1;0;0;0;1;0;0
1000000393;10000047;100000363;2020;11;1;1;1;;00003122;00000008;00000006;00004574;1;0;0;;0;;;;;;;;;0;1;1;0;11000006;9;41;5;1;0;0;0;1;0;0
1000000394;10000104;100000364;2020;6;2;1;1;;00005111;00000004;;00003713;1;0;0;0;;;;;;;0;;;0;1;0;0;11000014;5;;5;1;0;0;0;1;0;0
1000000397;10000196;100000365;2020;20;2;1;1;;00002953;00000006;;00000892;1;0;0;0;0;1;;0;;;;;0;0;1;0;0;11000027;5;18;5;1;0;0;0;1;0;0
1000000398;10000047;100000366;2020;8;1;1;1;;00000859;00000001;00000002;;1;1;0;;;;;;;;;;;0;1;0;0;11000006;5;41;5;1;0;0;0;1;0;0
1000000399;10000060;100000367;2020;13;1;0;1;;00003945;00000006;00000024;00001385;1;0;1;;;;;0;0;;0;;;0;1;0;0;11000008;5;25;5;1;0;0;0;1;0;0
1000000401;10000183;100000368;2020;8;2;2;1;;00001350;00000001;;00003851;1;0;0;;;0;0;;0;;;;;;1;0;0;11000026;5;22;5;1;0;0;0;1;0;0
1000000403;10000175;100000370;2020;16;1;0;1;;00000712;00000008;00000016;00003743;1;0;0;0;;;;;;;;;;0;1;;0;11000024;5;2;5;1;0;0;0;1;0;0
1000000404;10000140;100000371;2020;19;1;1;1;;00000643;00000001;00000006;00000733;1;0;0;0;1;1;0;;0;0;;;0;0;1;0;0;11000019;5;64;5;1;0;0;0;1;0;0
1000000406;10000152;100000373;2020;39;2;3;1;;00005270;00000003;00000024;00002098;1;0;0;;;;;0;;;;;;0;1;;0;11000021;4;;5;1;0;0;0;1;0;1
1000000407;10000014;100000374;2020;12;2;0;1;;00005152;00000001;00000014;;1;0;0;;;;;;;;0;;;;1;0;0;11000001;5;16;5;1;0;0;0;1;0;0
1000000408;10000010;100000375;2020;13;2;0;1;;00004957;00000006;00000016;00002298;1;0;1;0;0;;;;0;;;0;;0;1;0;1;11000001;9;16;2;1;0;0;0;1;0;0
1000000409;10000081;100000376;2020;16;1;3;1;;00004994;00000008;;00002640;1;0;0;;;;;;;;;;;0;1;0;;11000011;5;2;5;1;0;0;0;1;0;0
1000000410;10000019;100000377;2020;13;2;3;1;;00004089;00000007;;;2;0;0;;;;;;;;;;;0;1;0;;11000002;4;25;5;1;0;0;0;1;0;0
1000000411;10000023;100000378;2020;17;2;3;1;;00004599;00000007;00000012;00004626;1;0;0;;0;;0;;;;;;0;0;1;0;0;11000003;9;;5;1;0;0;0;1;0;0
1000000412;10000134;100000379;2020;11;2;2;1;;00004264;00000004;00000001;00001953;1;0;1;;;0;;;0;0;;;;0;1;0;0;11000019;9;1;5;1;0;0;0;1;0;1
1000000413;10000134;100000380;2020;6;1;1;1;;00001737;00000003;00000027;;1;0;0;0;;;;;;;;0;;0;1;0;0;11000019;;1;5;1;0;0;0;1;0;0
1000000414;10000144;100000381;2020;15;2;0;1;;00004833;00000002;00000018;00000661;1;0;0;0;;1;0;;;;;;;0;1;0;0;11000020;5;26;5;1;0;0;0;1;0;0
1000000415;10000006;100000382;2020;15;1;1;1;;00002857;00000003;00000025;00000675;2;0;0;;;;0;;0;;;;;0;1;0;0;11000000;2;2;5;1;0;0;0;1;0;0
1000000416;10000158;100000383;2020;12;1;0;1;;00001007;00000005;00000002;00004116;1;0;0;;;;0;;;;;;;0;1;0;0;11000022;5;71;5;1;0;0;0;1;0;0
1000000417;10000132;100000384;2020;18;2;1;1;;00005191;00000006;;00000053;2;0;0;;0;1;;;1;;;;;0;1;0;0;11000018;9;19;5;1;0;0;0;1;0;0
1000000418;10000004;100000385;2020;16;1;3;1;;00003488;00000001;00000024;;1;0;0;;;;;;;;0;;;0;1;0;0;11000000;5;18;5;1;0;0;0;1;0;0
1000000419;10000117;100000386;2020;14;2;3;1;;00002623;00000005;;00000565;1;0;0;;;1;;0;;;;;;0;1;0;0;11000016;5;14;5;1;0;0;0;1;0;0
1000000420;10000125;100000387;2020;13;1;1;1;;00002167;00000007;;00005175;2;0;0;;;;;;;;;;;0;1;0;0;11000017;5;14;5;1;0;0;0;1;0;0
1000000421;10000040;100000388;2020;9;1;0;1;;00003109;00000004;;;1;0;0;;0;;;;;0;;;;0;1;0;0;11000005;5;14;5;1;0;0;0;1;0;0
1000000422;10000005;100000389;2020;36;1;3;1;;00004237;00000001;00000026;;1;0;1;;;;;0;;0;;;;0;1;;0;11000000;9;1;5;1;0;0;0;1;0;0
1000000423;10000209;100000390;2020;18;1;1;1;;00003478;00000001;;;1;0;0;;;;;;;;;;;0;1;0;0;11000029;5;20;5;1;0;0;0;1;0;0
1000000424;10000009;100000391;2020;8;2;1;1;;00005551;00000003;00000023;;1;0;0;0;;;;;;;;;;0;1;0;;11000001;9;18;6;1;0;0;0;1;0;0
1000000426;10000026;100000392;2020;9;1;0;1;;00005165;00000008;;00003050;1;0;0;0;;;0;;;;0;;;0;1;0;0;11000003;5;25;5;1;0;0;0;1;0;0
1000000427;10000115;100000393;2020;10;2;3;1;;00004008;00000001;00000018;00005015;1;0;0;;;;;;;;;0;;0;1;1;0;11000016;5;41;5;1;0;0;0;1;0;0
1000000428;10000089;100000394;2020;6;2;0;1;;00001685;00000008;;00004388;1;0;0;;;;;0;;;;0;;0;1;1;0;11000012;5;26;5;1;0;0;0;1;0;0
1000000429;10000208;100000395;2020;8;2;3;1;;00001778;00000004;00000014;;1;0;1;;;;;;;0;0;0;;0;1;0;1;11000029;5;;5;1;0;0;0;1;0;0
1000000430;10000172;100000396;2020;8;2;1;1;;00001602;00000004;00000008;00000915;2;0;0;;;;;0;;0;;;;0;1;0;;11000024;9;17;6;1;0;0;0;1;0;0
1000000431;10000060;100000397;2020;8;1;1;1;;00003169;00000006;;00001635;1;0;0;;;;;;;;0;;0;0;1;0;0;11000008;2;25;5;1;0;0;0;1;0;1
1000000432;10000005;100000398;2020;9;2;1;1;;00002129;00000005;00000012;00000188;1;0;0;;;;;;;;;;;0;1;0;0;11000000;2;1;5;1;0;0;0;1;0;1
1000000433;10000073;100000399;2020;13;1;0;1;;00005157;00000008;;;1;0;0;;;;;;;;;;;0;1;1;0;11000010;5;18;5;1;0;0;0;1;0;0
1000000434;10000059;100000400;2020;21;1;1;1;;00001281;00000005;;00000617;1;0;0;;;0;;;;;;;0;0;1;0;0;11000008;9;19;5;1;0;0;0;1;0;0
1000000435;10000048;100000401;2020;14;2;0;1;;00000292;00000008;00000012;;1;0;0;;;;;;1;;;;;0;1;0;1;11000006;9;18;5;1;0;0;0;1;0;0
1000000436;10000133;100000402;2020;16;1;3;1;;00003537;00000001;00000023;00002226;2;0;0;;;1;;;;0;;;;;1;0;0;11000018;9;21;5;1;0;0;0;1;0;1
1000000438;10000007;100000404;2020;13;2;3;1;;00003543;00000007;00000016;00002933;1;0;0;0;;;;0;0;;;;;0;1;1;0;11000000;5;20;6;1;0;0;0;1;0;0
1000000439;10000143;100000405;2020;9;1;1;1;;00003117;00000002;00000026;00001900;2;0;0;;;;0;;;;;;0;0;1;0;0;11000020;9;19;5;1;0;0;0;1;0;0
1000000440;10000182;100000406;2020;7;1;2;1;;00004400;00000003;;;1;0;0;0;0;;;;;0;;;;0;1;0;0;11000025;;26;5;1;0;0;0;1;0;0
1000000441;10000059;100000407;2020;4;1;1;1;;00000996;00000001;00000026;00001501;1;0;0;;;1;;;;;;;;0;1;0;0;11000008;5;19;5;1;0;0;0;1;0;0
1000000443;10000007;100000408;2020;4;2;0;1;;00002627;00000005;00000006;;2;0;0;;;;;;;;;;;0;1;0;0;11000000;5;20;6;1;0;0;0;1;0;0
1000000444;10000099;100000409;2020;12;2;0;1;;00001160;00000007;00000027;00002427;2;0;0;;;0;;;;;;0;0;0;1;0;0;11000014;5;19;5;1;0;0;0;1;0;0
1000000446;10000132;100000410;2020;15;2;0;1;;00004157;00000004;00000027;00002672;1;0;0;;;;;;;;;;;0;1;0;0;11000018;;19;5;1;0;0;0;1;0;0
1000000449;10000170;100000413;2020;14;2;1;1;;00001797;00000003;00000001;00000964;1;0;0;;;;;;;;0;;;0;1;1;0;11000024;5;31;5;1;0;0;0;1;0;0
1000000450;10000211;100000414;2020;16;1;2;1;;00003082;00000007;;;1;0;0;;;;;;;;0;;;0;1;0;0;11000030;9;16;6;1;0;0;0;1;0;0
1000000451;10000102;100000415;2020;16;2;3;1;;00002175;00000001;00000013;00004429;1;0;0;;0;1;;1;;;;;;0;1;;0;11000014;2;1;5;1;0;0;0;1;0;1
1000000452;10000139;100000416;2020;6;1;1;1;;00004789;00000002;00000023;00001198;1;0;0;;;;;;0;;;;;0;1;0;0;11000019;9;25;5;1;0;0;0;1;0;0
1000000453;10000216;100000417;2020;7;2;4;1;;00002163;00000003;00000009;00003544;1;0;1;;;;;0;;;;;;0;1;0;0;11000030;5;2;5;1;0;0;0;1;0;0
1000000454;10000015;100000418;2020;16;2;2;1;;00004434;00000003;;;1;0;0;;;;;0;;;;;0;0;1;0;0;11000002;5;2;5;1;0;0;0;1;0;0
1000000456;10000070;100000419;2020;11;2;1;1;;00002101;00000006;;00002479;2;0;1;;;;;0;;;;;;0;1;0;;11000009;5;1;5;1;0;0;0;1;0;0
1000000458;10000043;100000420;2020;4;1;0;1;;00003089;00000001;00000016;;1;0;0;;;;0;;;;;0;0;0;1;0;0;11000006;5;;5;1;0;0;0;1;0;0
1000000459;10000210;100000421;2020;4;2;5;1;;00000135;00000007;;00000083;1;0;1;;;;;;;;0;;;0;1;0;;11000029;5;27;5;1;0;0;0;1;0;0
1000000460;10000091;100000422;2020;16;1;3;1;;00003030;00000001;;00002484;1;0;0;;0;1;;;;;;;;0;1;0;0;11000012;2;;5;1;0;0;0;1;0;1
1000000461;10000194;100000423;2020;13;2;1;1;;00001836;00000003;;;1;0;0;0;;;;0;;;;0;0;0;1;1;1;11000027;2;;5;1;0;0;0;1;0;1
1000000462;10000211;100000424;2020;4;1;3;1;;00000029;00000006;;;1;0;1;;;1;;;;;;;0;0;1;0;0;11000030;5;16;6;1;0;0;0;1;0;0
1000000463;10000046;100000425;2020;13;1;0;1;;00000692;00000002;00000017;00003552;1;0;0;;;;;;;;;0;;0;1;0;0;11000006;5;32;5;1;0;0;0;1;0;0
1000000465;10000073;100000426;2020;7;1;3;1;;00002045;00000005;;00004299;1;0;1;0;;;;;;;;;;0;1;0;0;11000010;2;18;5;1;0;0;0;1;0;0
1000000466;10000190;100000427;2020;10;1;3;1;;00000872;00000002;00000012;00005115;1;0;0;;0;;;;;;;;0;0;1;0;0;11000027;5;1;5;1;0;0;0;1;0;1
1000000468;10000080;100000429;2020;16;1;0;1;;00000161;00000002;00000015;00000790;1;0;0;0;0;;;;;;;;;0;1;0;0;11000011;5;16;5;1;0;0;0;1;0;0
1000000469;10000016;100000430;2020;19;2;0;1;;00003821;00000001;00000007;00000644;1;0;;;;;;;;;;;;0;1;0;0;11000002;5;16;5;1;0;0;0;1;0;0
1000000470;10000002;100000431;2020;10;1;3;1;;00004468;00000004;00000027;00004750;1;0;1;;0;;0;0;;;;;;0;1;0;0;11000000;5;41;5;1;0;0;0;1;0;0
1000000471;10000189;100000432;2020;14;2;3;1;;00000123;00000002;;00003568;1;0;1;0;;;0;;0;0;;;;0;1;0;0;11000026;9;18;5;1;0;0;0;1;0;0
1000000472;10000010;100000433;2020;20;1;3;1;;00002666;00000007;00000001;00001972;1;0;0;;;;;;;;;;;0;1;0;0;11000001;5;16;2;1;0;0;0;1;0;0
1000000474;10000126;100000434;2020;9;2;3;1;;00001470;00000008;00000022;;1;0;0;;;;;0;0;;;;;;1;0;0;11000017;5;15;5;1;0;0;0;1;0;0
1000000476;10000104;100000436;2020;17;2;1;1;;00002992;00000005;00000010;;1;0;0;;;;;;;;;0;;;1;0;;11000014;5;;5;1;0;0;0;1;0;0
1000000477;10000010;100000437;2020;20;1;3;1;;00000278;00000004;;00000067;1;1;0;;0;;;;;;;;0;0;1;0;0;11000001;4;16;2;1;0;0;0;1;0;1
1000000478;10000057;100000438;2020;15;1;3;1;;00002845;00000004;00000004;00004459;2;0;1;0;;;;;;;;;;;1;0;0;11000008;5;2;5;1;0;0;0;1;0;0
1000000479;10000053;100000439;2020;18;2;0;1;;00000932;00000003;;;1;0;0;;;;;;;0;0;;;0;1;1;0;11000007;4;26;5;1;0;0;0;1;0;1
1000000480;10000073;100000440;2020;11;1;0;1;;00001655;00000006;00000009;;2;0;0;;;;0;;;;;;0;0;1;0;0;11000010;5;18;5;1;0;0;0;1;0;0
1000000481;10000042;100000441;2020;17;1;0;1;;00001197;00000007;00000016;00001653;1;0;0;;;;;;;;;;;0;1;0;0;11000005;5;2;5;1;1;0;0;1;0;0
1000000482;10000194;100000442;2020;4;2;1;1;;00003825;00000003;00000007;00001106;1;0;1;;;;;;;;;;0;0;1;0;0;11000027;5;;5;1;0;0;0;1;0;0
1000000484;10000103;100000443;2020;4;1;1;1;;00004076;00000008;;;1;0;0;;;;0;;0;;0;;;;1;0;0;11000014;2;39;5;1;0;0;0;1;0;0
1000000485;10000211;100000444;2020;9;1;1;1;;00003066;00000002;00000019;00001278;1;0;0;;;;;;;;;;;0;1;0;0;11000030;9;16;6;1;0;0;0;1;0;0
1000000486;10000097;100000445;2020;4;1;3;1;;00003940;00000005;;;1;0;1;0;;;;;0;;;;;0;1;0;0;11000013;5;41;5;1;0;0;0;1;0;0
1000000488;10000158;100000446;2020;13;2;3;1;;00000465;00000002;;00003704;1;0;0;;;;0;0;;;;;;0;1;0;0;11000022;5;71;5;1;0;0;0;1;0;0
1000000489;10000039;100000447;2020;14;1;0;1;;00004811;00000005;00000003;00001004;1;0;0;;;1;;;;;;;;0;1;;0;11000005;5;20;5;1;0;0;0;1;0;0
1000000491;10000131;100000448;2020;9;2;1;1;;00002657;00000004;00000019;00005293;1;0;1;;;0;;;;;;;;0;1;0;0;11000018;5;19;5;1;0;0;0;1;0;0
1000000492;10000157;100000449;2020;4;1;1;1;;00001884;00000007;;00002315;1;0;0;0;;;;;;;;0;;;1;0;0;11000022;5;;5;1;0;0;0;1;0;0
1000000493;10000074;100000450;2020;16;1;1;1;;00000027;00000003;00000012;00005109;1;0;0;;;;;0;0;;0;;;0;1;0;0;11000010;2;1;6;1;0;0;0;1;0;1
1000000494;10000215;100000451;2020;9;1;0;1;;00002732;00000004;;;1;0;1;0;0;1;;;;0;;;;0;1;0;0;11000030;9;2;5;1;0;0;0;1;0;0
1000000495;10000036;100000452;2020;15;1;1;1;;00000214;00000003;;;1;0;0;0;;;;0;;;;0;;0;1;0;0;11000005;5;1;5;1;0;0;0;1;0;0
1000000496;10000067;100000453;2020;5;2;3;1;;00001760;00000007;00000014;;1;0;1;;;;;;;;;0;0;0;1;0;0;11000009;9;19;5;1;0;0;0;1;0;0
1000000498;10000208;100000455;2020;15;1;1;1;;00003096;00000005;00000010;;1;0;0;0;;;;;;;;;;0;1;;0;11000029;5;;5;1;0;0;0;1;0;0
1000000499;10000053;100000456;2020;14;1;3;1;;00002864;00000005;00000005;00002986;2;0;0;;0;;0;;;;;;;0;1;0;0;11000007;9;26;5;1;0;0;0;1;0;0
1000000500;10000180;100000457;2020;15;1;3;1;;00000822;00000004;00000013;00004378;2;0;0;;0;;;;;;;;;0;1;0;0;11000025;9;1;5;1;0;0;0;1;0;1
1000000501;10000074;100000458;2020;15;2;3;1;;00001020;00000006;;00004280;2;0;0;;;;;;;;;;;0;1;0;0;11000010;5;1;6;1;0;0;0;1;0;0
1000000502;10000188;100000459;2020;8;1;0;1;;00004885;00000002;;00000241;2;0;0;0;;;;;;0;;;;0;1;0;0;11000026;;40;5;1;0;0;0;1;0;0
1000000503;10000069;100000460;2020;18;2;1;1;;00003501;00000007;00000020;00003572;1;0;1;;0;;;;;0;;;;0;1;1;0;11000009;5;15;5;1;0;0;0;1;0;0
1000000504;10000079;100000461;2020;13;1;1;1;;00002448;00000005;00000009;00003715;1;0;0;;;;0;;0;0;;;;0;1;0;0;11000011;5;2;5;1;0;0;0;1;0;0
1000000505;10000066;100000462;2020;4;1;3;1;;00003526;00000004;;;1;0;1;;;;;0;;;;;;0;1;0;0;11000009;9;27;5;1;0;0;0;1;0;0
1000000507;10000191;100000464;2020;15;1;3;1;;00000819;00000004;00000014;00002825;1;0;0;;;;;;0;;0;;;0;1;0;0;11000027;9;21;5;1;0;0;0;1;0;0
1000000509;10000003;100000465;2020;11;2;1;1;;00000154;00000002;00000002;00004595;1;0;0;0;;;;;;;0;;;0;1;0;0;11000000;5;41;;1;0;0;0;1;0;0
1000000510;10000054;100000466;2020;15;2;1;1;;00004405;00000002;00000005;00003166;2;0;0;;;;;;;0;;;;0;1;0;0;11000007;5;1;5;1;0;0;0;1;0;0
1000000511;10000085;100000467;2020;5;2;3;1;;00002715;00000006;;00004650;1;0;0;;;;;;;;0;;;0;1;0;0;11000012;5;19;5;1;0;0;0;1;0;0
1000000513;10000117;100000468;2020;12;2;0;1;;00004959;00000002;00000015;00005161;1;0;0;;1;;;;0;;;0;;0;1;0;0;11000016;5;14;5;1;0;0;0;1;0;0
1000000514;10000167;100000469;2020;8;1;1;1;;00005430;00000006;00000017;00004405;2;0;0;;0;;;;;;;;0;0;1;0;0;11000023;5;14;5;1;0;0;0;1;0;0
1000000515;10000177;100000470;2020;10;1;1;1;;00000630;00000007;00000007;00000980;1;0;0;0;;;;;;;0;;;0;1;0;0;11000025;9;20;5;1;0;0;0;1;0;0
1000000516;10000142;100000471;2020;15;2;1;1;;00005369;00000004;00000018;00001453;1;0;0;;;;;;0;;;;;0;1;1;0;11000020;5;70;5;1;0;0;0;1;0;0
1000000517;10000072;100000472;2020;12;2;3;1;;00000412;00000005;;;1;0;0;0;;;0;;;;;;;0;1;;0;11000010;5;2;5;1;0;0;0;1;0;0
1000000518;10000006;100000473;2020;10;1;0;1;;00001376;00000005;00000012;00000022;2;0;0;;;;0;;;0;;;;0;1;0;0;11000000;9;2;5;1;0;0;0;1;0;0
1000000519;10000204;100000474;2020;17;2;0;1;;00000065;00000003;00000021;00002328;1;0;0;;;0;;;;0;0;;;0;1;0;0;11000029;9;16;5;1;0;0;0;1;0;0
1000000520;10000047;100000475;2020;18;2;3;1;;00004760;00000001;00000013;00000535;1;0;1;;;;;1;;;;;0;0;1;0;0;11000006;5;41;5;1;0;0;0;1;0;0
1000000522;10000037;100000476;2020;4;1;4;1;;00001222;00000003;00000017;00005275;1;1;0;;;1;0;;;;0;0;;0;1;0;0;11000005;5;2;5;1;0;0;0;1;0;0
1000000524;10000187;100000477;2020;7;2;1;1;;00002913;00000007;;00000974;1;0;0;0;;;;;;;0;;;1;1;0;0;11000026;5;21;5;1;0;0;0;1;0;0
1000000525;10000069;100000478;2020;6;1;1;1;;00002671;00000002;00000017;00000859;1;0;1;0;;;;;;;;;;0;1;0;0;11000009;9;15;5;1;0;0;0;1;0;0
1000000527;10000193;100000480;2020;4;2;1;1;;00002393;00000006;00000012;00004129;1;1;1;;;;;;;;0;0;;0;1;;0;11000027;4;22;5;1;0;0;0;1;0;1
1000000529;10000002;100000481;2020;12;1;3;1;;00000143;00000007;00000021;00005408;1;0;0;0;;;;0;;;;;0;0;1;0;0;11000000;9;41;5;1;0;0;0;1;0;0
1000000530;10000088;100000482;2020;4;1;0;1;;00001136;00000008;00000008;00005390;1;0;0;0;;1;;;;;;;;0;1;0;0;11000012;5;27;3;1;0;0;0;1;0;0
1000000531;10000097;100000483;2020;11;2;3;1;;00003862;00000002;00000023;;1;0;0;;;;;;;;;;;0;1;0;0;11000013;5;41;5;1;0;0;0;1;0;0
1000000532;10000143;100000484;2020;18;2;0;1;;00001633;00000005;00000024;00001550;1;0;0;;;;;;;;;;;0;1;0;0;11000020;5;19;5;1;0;0;0;1;0;0
1000000533;10000099;100000485;2020;7;1;3;1;;00001174;00000006;00000023;00001850;1;0;1;;;;;;;;0;0;;0;1;0;0;11000014;9;19;5;1;0;0;0;1;0;0
1000000534;10000126;100000486;2020;16;2;3;1;;00003770;00000002;00000015;00004164;1;1;0;;;;;;;;;;0;0;1;0;0;11000017;5;15;5;1;0;0;0;1;0;0
1000000535;10000217;100000487;2020;13;2;3;1;;00004126;00000002;00000003;00001085;1;0;0;;;;;;;;;;;0;1;0;0;11000030;9;18;5;1;0;0;0;1;0;0
1000000536;10000041;100000488;2020;14;1;3;1;;00002158;00000006;00000012;;2;0;0;0;;;0;;0;0;;0;;0;1;0;0;11000005;5;;5;1;0;0;0;1;0;0
1000000537;10000026;100000489;2020;8;2;3;1;;00000512;00000006;;00003253;1;0;0;;;;;;;0;;;;0;1;0;1;11000003;4;25;5;1;0;0;0;1;0;1
1000000538;10000119;100000490;2020;8;2;1;1;;00001255;00000008;;00004357;1;0;0;0;;;0;;;;;;;0;1;0;1;11000016;5;3;5;1;0;0;0;1;0;0
1000000539;10000034;100000491;2020;11;2;0;1;;00005125;00000003;00000022;00000007;1;0;0;;;;;;;;;;;0;1;0;0;11000004;5;19;5;1;0;0;0;1;0;0
1000000540;10000201;100000492;2020;6;1;0;1;;00001437;00000006;00000004;00005183;1;0;0;;;;;0;;0;;;;0;1;0;0;11000028;5;18;5;1;0;0;0;1;0;0
1000000541;10000035;100000493;2020;28;2;3;1;;00000250;00000001;00000007;00004851;2;0;0;;0;;;0;;;0;;0;0;1;0;0;11000004;5;40;5;1;0;0;0;1;0;0
1000000542;10000093;100000494;2020;8;1;1;1;;00000372;00000006;00000027;;1;0;0;;;;;;;0;;;;0;1;0;0;11000013;5;;5;1;0;0;0;1;0;0
1000000543;10000111;100000495;2020;15;1;3;1;;00003850;00000004;00000007;00001128;1;0;0;;0;;;;;;;;;0;1;0;0;11000015;9;22;5;1;0;0;0;1;0;0
1000000544;10000187;100000496;2020;17;1;0;1;;00000404;00000001;;00001443;1;0;0;;;;;;;0;;;;0;1;0;0;11000026;5;21;5;1;0;0;0;1;0;0
1000000545;10000117;100000497;2020;5;1;3;1;;00001466;00000007;00000003;;2;0;0;;;0;;;;0;;;;0;1;0;0;11000016;9;14;5;1;0;0;0;1;0;0
1000000546;10000026;100000498;2020;7;2;1;1;;00001206;00000003;00000004;00001109;1;0;1;0;;;;;;;;;;0;1;0;0;11000003;5;25;5;1;0;0;0;1;0;0
1000000547;10000143;100000499;2020;11;1;1;1;;00002870;00000004;00000022;00003381;2;0;1;0;;;;;;;;;;0;1;0;0;11000020;5;19;5;1;0;0;0;1;0;0
1000000548;10000131;100000500;2020;10;1;1;1;;00004788;00000008;00000025;;1;0;0;;;;;;;;0;;;0;1;0;0;11000018;2;19;5;1;0;0;0;1;0;1
1000000551;10000196;100000501;2020;11;1;3;1;;00002411;00000001;00000012;;2;0;0;0;;;0;;;;;0;;0;1;0;0;11000027;9;18;5;1;0;0;0;1;0;1
1000000552;10000061;100000502;2020;6;1;3;1;;00004794;00000002;00000005;00003809;1;0;0;;;;;0;;;0;0;;0;1;0;0;11000008;5;;5;1;0;0;0;1;0;0
1000000554;10000030;100000503;2020;13;1;3;1;;00000089;00000007;;00004395;1;0;0;;0;;;;;;;;;0;1;;0;11000004;9;20;5;1;0;0;0;1;0;1
1000000555;10000185;100000504;2020;13;1;1;1;;00001238;00000006;00000018;00002785;1;0;0;;;;;;;;;;;0;1;0;0;11000026;5;14;5;1;0;0;0;1;0;1
1000000556;10000055;100000505;2020;4;2;1;1;;00004743;00000007;;00005365;1;0;0;;0;;0;;;0;;;0;0;1;0;0;11000007;5;26;5;1;0;0;0;1;0;0
1000000557;10000141;100000506;2020;12;1;3;1;;00000894;00000007;;00001681;1;0;0;;;0;;;;;0;;;0;1;0;0;11000020;5;19;5;1;0;0;0;1;0;0
1000000560;10000039;100000509;2020;18;2;3;1;;00001387;00000001;00000025;00004552;1;0;0;;;;;;;;;0;;0;1;;0;11000005;9;20;5;1;0;0;0;1;0;0
1000000561;10000102;100000510;2020;11;2;0;1;;00004621;00000008;;;1;0;0;;;;;0;0;;;;;0;1;;0;11000014;5;1;5;1;0;0;0;1;0;0
1000000563;10000172;100000512;2020;14;1;1;1;;00001514;00000002;00000007;;1;0;0;0;;;;;;;;0;;0;1;0;0;11000024;5;17;6;1;0;0;0;1;0;0
1000000565;10000064;100000514;2020;10;1;1;1;;00001719;00000002;00000025;00004117;1;0;0;0;;;;;0;;;;;0;1;0;0;11000009;5;69;5;1;0;0;0;1;0;0
1000000566;10000033;100000515;2020;5;2;3;1;;00000410;00000006;;00000607;1;0;0;;;;0;;;;;;;0;1;0;0;11000004;9;27;5;1;0;0;0;1;0;0
