CO_PESSOA_FISICA;ID_TURMA;ID_MATRICULA;NU_ANO;NU_IDADE_REFERENCIA;TP_SEXO;TP_COR_RACA;TP_NACIONALIDADE;CO_UF_NASC;CO_MUNICIPIO_NASC;CO_PAIS_RESIDENCIA;CO_UF_END;CO_MUNICIPIO_END;TP_ZONA_RESIDENCIAL;IN_NECESSIDADE_ESPECIAL;IN_TRANSPORTE_PUBLICO;IN_TRANSP_BICICLETA;IN_TRANSP_MICRO_ONIBUS;IN_TRANSP_ONIBUS;IN_TRANSP_TR_ANIMAL;IN_TRANSP_VANS_KOMBI;IN_TRANSP_OUTRO_VEICULO;IN_TRANSP_EMBAR_ATE5;IN_TRANSP_EMBAR_5A15;IN_TRANSP_EMBAR_15A35;IN_TRANSP_EMBAR_35;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;CO_ENTIDADE;TP_SITUACAO;TP_ETAPA_ENSINO;NU_DIAS_ATIVIDADE;QT_ESCOLAS_ANO;IN_TRANSFERIDO;IN_CONCLUINTE_FINAL;IN_FALECIDO;N_MATRICULAS_REG;IN_TROCA_ESCOLA;evadiu
1000000688;70000048;700000373;2024;11;1;3;1;;00004639;00000005;00000008;;1;0;0;;;;;;;;;0;;0;1;0;0;11000006;;17;5;1;0;0;0;1;0;
1000000690;70000108;700000374;2024;23;2;3;1;;00001672;00000003;;;1;0;1;;1;;;;;;;;;0;1;0;0;11000015;;68;5;1;0;0;0;1;0;
1000000693;70000066;700000375;2024;10;1;0;1;;00003081;00000006;00000011;00004184;1;0;1;;;;0;;;;;;0;0;1;0;0;11000009;;15;5;1;0;0;0;1;0;
1000000694;70000068;700000376;2024;20;1;1;1;;00004157;00000002;;00000554;1;0;1;;;;0;;;;;;0;0;1;0;0;11000009;;2;5;1;0;0;0;1;0;
1000000695;70000194;700000377;2024;12;1;0;1;;00001815;00000004;00000013;;1;0;0;;;1;;;;;;;;0;1;0;0;11000027;;2;5;1;0;0;0;1;0;
1000000696;70000167;700000378;2024;14;1;1;1;;00001497;00000001;00000020;;1;0;0;;;1;;;1;;;;;0;1;0;1;11000023;;15;5;1;0;0;0;1;0;
1000000701;70000045;700000380;2024;14;2;1;1;;00004462;00000003;00000017;;1;0;0;;;;;;;0;;;;0;1;0;0;11000006;;;5;1;0;0;0;1;0;
1000000702;70000209;700000381;2024;17;2;1;1;;00002680;00000008;;;1;0;0;;;;;;;;;;0;0;1;0;0;11000029;;21;5;1;0;0;0;1;0;
1000000703;70000015;700000382;2024;12;2;0;1;;00004668;00000005;00000002;00001793;1;0;0;;0;;;;;;;;;0;1;0;0;11000002;;;5;1;0;0;0;1;0;
1000000705;70000075;700000383;2024;12;1;3;1;;00004999;00000007;00000020;00001307;1;0;0;;;;;;;;;0;;0;1;0;0;11000010;;69;5;1;0;0;0;1;0;
1000000708;70000083;700000384;2024;16;2;0;1;;00002996;00000007;00000012;00004707;2;0;0;;0;;;;;0;0;;0;;1;0;0;11000011;;;5;1;0;0;0;1;0;
1000000710;70000178;700000386;2024;9;2;1;1;;00000820;00000002;00000006;00000042;1;0;0;;;;;;;;0;;;0;1;0;0;11000025;;25;5;1;0;0;0;1;0;
1000000713;70000073;700000387;2024;11;2;3;1;;00000389;00000004;00000018;;1;0;0;;;;0;0;;;;;;0;1;0;0;11000010;;1;5;1;0;0;0;1;0;
1000000717;70000204;700000388;2024;18;2;0;1;;00005532;00000004;00000014;00001445;1;0;0;;;;;;;;;;;0;1;0;0;11000029;;18;5;1;0;0;0;1;0;
1000000719;70000166;700000389;2024;12;2;1;1;;00002992;00000002;00000004;00003781;1;0;0;0;;;;;;0;;;;0;1;0;0;11000023;;19;5;1;0;0;0;1;0;
1000000724;70000179;700000390;2024;18;2;0;1;;00005390;00000003;00000025;00000863;2;0;1;0;;;;;;;;;;0;1;;0;11000025;;1;5;1;0;0;0;1;0;
1000000726;70000059;700000391;2024;16;1;3;1;;00003764;00000001;;;1;0;0;0;;;0;;;;;;;0;1;0;0;11000008;;26;5;1;0;0;0;1;0;
1000000727;70000040;700000392;2024;15;2;1;1;;00003653;00000008;;;1;0;0;;;0;0;;;;;0;0;0;1;0;0;11000005;;;5;1;0;0;0;1;0;
1000000728;70000047;700000393;2024;22;1;1;1;;00002376;00000001;00000027;;2;0;0;0;;1;;;0;;;0;0;0;1;0;0;11000006;;;5;1;0;0;0;1;0;
1000000729;70000090;700000394;2024;23;2;1;1;;00000163;00000004;;00001498;1;0;0;;;;;;;;;0;;0;1;0;0;11000012;;1;5;1;0;0;0;1;0;
1000000734;70000001;700000395;2024;19;1;3;1;;00000964;00000002;00000007;00004790;1;0;0;;;;;;;;;;;0;1;0;0;11000000;;14;5;1;0;0;0;1;0;
1000000738;70000070;700000399;2024;13;2;1;1;;00000403;00000002;00000008;00005230;1;0;0;0;;0;;;;;;;;0;1;0;0;11000009;;27;5;1;0;0;0;1;0;
1000000739;70000154;700000400;2024;25;1;1;1;;00002339;00000007;;00001330;1;0;0;;;;;0;;;;;;0;1;0;0;11000021;;1;5;1;0;0;0;1;0;
1000000742;70000012;700000401;2024;14;2;3;1;;00002140;00000007;00000002;00003867;2;0;0;;;1;;;;;0;0;;0;1;0;0;11000001;;19;4;1;0;0;0;1;0;
1000000747;70000101;700000402;2024;24;1;0;1;;00001128;00000005;;00000783;1;0;0;;;;;;;;;0;;0;1;0;0;11000014;;32;5;1;0;0;0;1;0;
1000000748;70000105;700000403;2024;8;1;0;1;;00000253;00000004;;00000098;1;0;0;;;;;0;;;;;;0;1;0;0;11000014;;25;5;1;0;0;0;1;0;
1000000750;70000150;700000404;2024;17;2;1;1;;00004011;00000009;00000016;00003922;1;0;1;;;;;;0;;0;;;0;1;0;0;11000021;;19;5;1;0;0;0;1;0;
1000000754;70000155;700000405;2024;21;1;3;1;;00003070;00000007;00000002;00004716;1;0;0;;;;;;;0;;;;0;1;0;0;11000022;;;5;1;0;0;0;1;0;
1000000755;70000041;700000406;2024;18;1;0;1;;00002362;00000001;00000003;;1;0;0;;;;;;;0;;;;0;1;0;0;11000005;;20;5;1;0;0;0;1;0;
1000000756;70000098;700000407;2024;14;2;0;1;;00001433;00000002;;00001024;1;0;0;;;;;;;;;;;0;1;0;0;11000013;;17;5;1;0;0;0;1;0;
1000000757;70000048;700000408;2024;21;2;1;1;;00003684;00000003;;00005345;1;0;0;;;;;;;;;;;0;1;1;0;11000006;;17;5;1;0;0;0;1;0;
1000000765;70000134;700000411;2024;12;2;3;1;;00004304;00000003;;00003184;1;0;0;;;;0;;;;;;;0;1;;0;11000019;;;5;1;0;0;0;1;0;
1000000766;70000178;700000412;2024;8;2;3;1;;00004724;00000005;;;1;0;0;;;1;;0;;;0;;;0;1;0;0;11000025;;25;5;1;0;0;0;1;0;
1000000767;70000136;700000413;2024;22;1;1;1;;00001678;00000008;00000002;00000067;2;0;0;0;;;;;;;;;;0;1;;0;11000019;;26;1;1;0;0;0;1;0;
1000000768;70000048;700000414;2024;22;1;0;1;;00005463;00000005;;;1;1;1;;;;;;;;;;;0;1;0;0;11000006;;17;5;1;0;0;0;1;0;
1000000773;70000152;700000415;2024;17;1;2;1;;00003589;00000003;00000012;00004148;1;0;1;;;;;;;;0;;;0;1;0;0;11000021;;2;3;1;0;0;0;1;0;
1000000774;70000097;700000416;2024;11;2;0;1;;00003774;00000003;00000004;;2;0;1;;;;0;;;;;;;0;1;0;0;11000013;;;5;1;0;0;0;1;0;
1000000776;70000098;700000417;2024;8;2;3;1;;00004802;00000007;00000010;00005100;1;0;1;;;;;;0;;;;0;;1;0;0;11000013;;17;5;1;0;0;0;1;0;
1000000777;70000124;700000418;2024;9;1;1;1;;00003451;00000001;00000007;00001396;1;0;0;;;1;;;;;;;0;0;1;;0;11000017;;70;5;1;0;0;0;1;0;
1000000778;70000198;700000419;2024;11;1;1;1;;00003543;00000006;00000024;00002649;1;0;0;;0;;;0;;;;;;0;1;0;0;11000028;;18;5;1;0;0;0;1;0;
1000000779;70000214;700000420;2024;31;1;3;1;;00002257;00000005;00000027;00001191;1;1;0;;;;;;;;;;;0;1;0;0;11000030;;;5;1;0;0;0;1;0;
1000000781;70000196;700000421;2024;13;2;0;1;;00004324;00000001;;00000794;2;0;0;;0;;;;;;;0;;0;1;1;0;11000027;;;5;1;0;0;0;1;0;
1000000783;70000135;700000423;2024;19;1;5;1;;00001195;00000008;00000016;;1;0;0;;;;;;;;;;;0;1;0;0;11000019;;;5;1;0;0;0;1;0;
1000000784;70000096;700000424;2024;12;2;1;1;;00005462;00000009;00000003;00000143;2;0;0;;;;;;0;;;;;0;1;0;0;11000013;;18;5;1;0;0;0;1;0;
1000000785;70000165;700000425;2024;19;2;1;1;;00005231;00000008;00000020;00005295;1;0;0;;;;0;;;;;;;0;1;0;0;11000023;;1;5;1;0;0;0;1;0;
1000000787;70000050;700000426;2024;13;1;2;1;;00002030;00000009;;00001187;1;0;1;;;1;;;0;;;;;0;1;1;0;11000007;;;4;1;0;0;0;1;0;
1000000791;70000198;700000427;2024;22;2;3;1;;00005163;00000003;00000021;00002595;1;0;0;0;0;1;;;;;;0;;0;1;0;0;11000028;;18;5;1;0;0;0;1;0;
1000000792;70000189;700000428;2024;13;1;1;1;;00000336;00000007;00000023;;1;0;0;;;;0;0;0;;;;;0;1;0;0;11000026;;1;5;1;0;0;0;1;0;
1000000798;70000041;700000429;2024;10;2;0;1;;00000950;00000008;00000008;;2;0;0;;;;0;;;;0;;;0;1;0;0;11000005;;20;5;1;0;0;0;1;0;
1000000799;70000070;700000430;2024;21;1;1;1;;00000727;00000009;00000018;00005336;1;0;0;;1;;;;;;0;;;0;1;0;1;11000009;;27;5;1;0;0;0;1;0;
1000000801;70000068;700000431;2024;9;1;3;1;;00003853;00000002;00000012;;1;0;0;;;1;;;0;;;;;0;1;0;0;11000009;;2;5;1;0;0;0;1;0;
1000000804;70000070;700000432;2024;14;2;1;1;;00000740;00000005;00000010;00001466;2;0;0;;;;;;;;;;;;1;0;0;11000009;;27;5;1;0;0;0;1;0;
1000000805;70000083;700000433;2024;21;1;1;1;;00003143;00000007;00000005;00002390;1;0;0;;;;;;;;;;;0;1;0;;11000011;;;5;1;0;0;0;1;0;
1000000809;70000101;700000434;2024;14;1;1;1;;00005439;00000005;;00004284;2;0;0;;;;;0;;;;;;0;1;0;0;11000014;;32;5;1;0;0;0;1;0;
1000000811;70000034;700000435;2024;8;1;0;1;;00001935;00000005;;;1;0;1;0;0;;;;0;;;;;0;1;0;0;11000004;;16;5;1;0;0;0;1;0;
1000000813;70000105;700000436;2024;13;1;3;1;;00004304;00000008;;;2;0;0;;;;0;;;;;;;1;1;0;;11000014;;25;5;1;0;0;0;1;0;
1000000819;70000176;700000437;2024;14;1;0;1;;00003598;00000008;00000027;;1;0;0;;;;;;;;;0;;0;1;0;0;11000025;;30;5;1;0;0;0;1;0;
1000000820;70000212;700000438;2024;17;2;1;1;;00005001;00000002;00000020;;1;0;0;;;;;;;;;0;;0;1;0;0;11000030;;18;3;1;0;0;0;1;0;
1000000826;70000195;700000440;2024;17;2;1;1;;00004434;00000007;00000025;;1;0;0;;;;0;0;0;;;;0;0;1;0;0;11000027;;14;2;1;0;0;0;1;0;
1000000831;70000194;700000441;2024;22;2;0;1;;00003950;00000004;00000006;;1;0;0;;;;;;;;0;;0;0;1;0;0;11000027;;2;5;1;0;0;0;1;0;
1000000839;70000201;700000445;2024;20;2;3;1;;00003661;00000009;;00001078;2;0;0;;;;;;;;;0;;0;1;0;0;11000028;;;5;1;0;0;0;1;0;
1000000847;70000196;700000447;2024;16;2;3;1;;00003242;00000008;;00000327;2;0;0;;;;;;;;;;;0;1;0;0;11000027;;;5;1;0;0;0;1;0;
1000000849;70000204;700000448;2024;21;2;1;1;;00001467;00000002;00000017;00001760;1;0;0;;;;;;;;;;0;0;1;0;0;11000029;;18;5;1;0;0;0;1;0;
1000000851;70000159;700000449;2024;11;2;1;1;;00000206;00000001;00000016;00000120;1;0;0;0;;;;;;;;;;0;1;0;0;11000022;;;5;1;0;0;0;1;0;
1000000853;70000044;700000450;2024;22;1;1;1;;00001654;00000005;;;2;0;0;;;;;;;;;;;0;1;0;0;11000006;;;1;1;0;0;0;1;0;
1000000854;70000123;700000451;2024;13;2;1;1;;00003633;00000002;;;1;0;1;;;0;;;;0;;;;0;1;1;0;11000017;;20;5;1;0;0;0;1;0;
1000000856;70000160;700000452;2024;23;1;0;1;;00004694;00000003;;00003808;1;0;0;;;;;0;;;;0;0;0;1;0;0;11000022;;;2;1;0;0;0;1;0;
1000000864;70000088;700000453;2024;16;1;1;1;;00003848;00000004;00000001;00005431;2;0;0;0;;;;;;;;;0;0;1;0;0;11000012;;19;1;1;0;0;0;1;0;
1000000865;70000189;700000454;2024;10;1;0;1;;00002429;00000004;;00000901;1;0;0;0;;;0;;;;;;;0;1;0;;11000026;;1;5;1;0;0;0;1;0;
1000000866;70000123;700000455;2024;20;1;3;1;;00003516;00000004;;00002219;1;1;0;;;;;;;0;;;;0;1;0;1;11000017;;20;5;1;0;0;0;1;0;
1000000868;70000065;700000457;2024;15;1;3;1;;00005519;00000002;00000003;;1;0;0;;;;;0;;;;;0;;1;0;0;11000009;;17;1;1;0;0;0;1;0;
1000000870;70000094;700000458;2024;24;2;2;1;;00004318;00000005;00000027;;1;1;1;;;;;;;;0;0;0;0;1;0;;11000013;;18;5;1;0;0;0;1;0;
1000000871;70000009;700000459;2024;25;1;1;1;;00002387;00000001;00000027;;1;0;1;0;;;;;0;;;;;0;1;0;0;11000001;;16;5;1;0;0;0;1;0;
1000000872;70000110;700000460;2024;20;1;1;1;;00005297;00000005;00000008;00000555;1;0;0;;;;;;;;;;;;1;0;0;11000015;;;5;1;0;0;0;1;0;
1000000873;70000037;700000461;2024;10;2;1;1;;00002966;00000007;00000006;00004932;1;0;1;0;;;;0;;;;;;0;1;;0;11000005;;26;5;1;0;0;0;1;0;
1000000875;70000162;700000462;2024;12;2;3;1;;00002137;00000007;00000009;00001454;1;0;0;;;;;0;;;;;;0;1;;0;11000023;;72;1;1;0;0;0;1;0;
1000000878;70000212;700000463;2024;8;1;0;1;;00005238;00000006;00000004;00002587;1;0;0;;0;;;;0;;;;;0;1;0;0;11000030;;18;3;1;0;0;0;1;0;
1000000881;70000123;700000464;2024;11;2;0;1;;00005372;00000001;00000026;00001163;1;0;1;;;;;;;;;;;0;1;0;0;11000017;;20;5;1;0;0;0;1;0;
1000000882;70000051;700000465;2024;13;1;1;1;;00001701;00000001;;00003172;1;0;0;;;1;;0;;;0;;;0;1;0;0;11000007;;25;1;1;0;0;0;1;0;
1000000884;70000185;700000466;2024;8;1;0;1;;00002318;00000006;00000005;;1;0;0;;;1;0;;;;0;;;0;1;0;0;11000026;;26;5;1;0;0;0;1;0;
1000000886;70000025;700000467;2024;17;1;1;1;;00004363;00000008;00000026;00000579;1;0;1;;;1;;;;;;;;0;1;0;0;11000003;;14;1;1;0;0;0;1;0;
1000000888;70000070;700000468;2024;10;1;3;1;;00005402;00000007;00000004;00002910;2;0;0;;;;;;;;;0;;0;1;0;0;11000009;;27;5;1;0;0;0;1;0;
1000000890;70000125;700000470;2024;18;1;0;1;;00000993;00000004;;00005432;1;0;0;0;;;;;;0;;;;0;1;0;0;11000017;;25;1;1;0;0;0;1;0;
1000000892;70000213;700000471;2024;13;1;1;1;;00000341;00000008;;;1;0;0;0;;;;0;;;;;;0;1;0;1;11000030;;40;5;1;0;0;0;1;0;
1000000894;70000103;700000472;2024;22;1;1;1;;00004166;00000002;00000010;00004313;2;0;1;;;;;;;;0;;;0;1;0;0;11000014;;;5;1;0;0;0;1;0;
1000000896;70000082;700000473;2024;22;2;3;1;;00000096;00000008;00000014;;1;0;0;;;;;;;;0;;;0;1;0;0;11000011;;18;5;1;0;0;0;1;0;
1000000899;70000041;700000475;2024;12;2;1;1;;00004073;00000005;00000025;;1;0;0;;;;;0;;;0;;0;0;1;;0;11000005;;20;5;1;0;0;0;1;0;
1000000901;70000080;700000476;2024;20;1;2;1;;00000899;00000002;00000025;00001808;2;0;0;;;;;;;;;;;0;1;0;0;11000011;;2;5;1;0;0;0;1;0;
1000000903;70000021;700000477;2024;20;2;1;1;;00000004;00000004;;00002803;1;0;0;;;;;;;;0;;0;0;1;0;0;11000002;;;5;1;0;0;0;1;0;
1000000905;70000012;700000479;2024;29;2;0;1;;00002515;00000008;00000026;00003965;1;0;0;;;;;;;;;;;0;1;0;0;11000001;;19;4;1;0;0;0;1;0;
1000000906;70000051;700000480;2024;16;1;1;1;;00004065;00000002;00000014;;1;0;0;;0;;;;;;;0;;0;1;;0;11000007;;25;1;1;0;0;0;1;0;
1000000907;70000208;700000481;2024;17;2;0;1;;00003163;00000005;;00003084;1;0;1;;;;;;;0;;;;0;1;0;0;11000029;;1;5;1;0;0;0;1;0;
1000000911;70000157;700000482;2024;16;2;1;1;;00002135;00000007;;00004545;1;0;0;;;;;;;;;;;0;1;0;0;11000022;;;5;1;0;0;0;1;0;
1000000914;70000178;700000483;2024;11;2;3;1;;00002268;00000005;00000026;00002075;1;0;0;;;;0;;1;;;;;0;1;;0;11000025;;25;5;1;0;0;0;1;0;
1000000917;70000142;700000484;2024;23;2;1;1;;00002909;00000007;;00000860;1;0;1;;;;0;;;0;;;;;1;0;0;11000020;;27;5;1;0;0;0;1;0;
1000000918;70000021;700000485;2024;17;1;3;1;;00002174;00000002;00000009;;1;1;0;0;;0;;;;;;0;;;1;0;0;11000002;;;5;1;0;0;0;1;0;
1000000923;70000094;700000486;2024;19;2;0;1;;00002716;00000009;;00003640;1;0;0;;;;0;0;;;;;;0;1;0;0;11000013;;18;5;1;0;0;0;1;0;
1000000926;70000069;700000487;2024;21;1;3;1;;00004968;00000003;00000009;;1;0;0;;0;1;;;;;0;0;;0;1;;0;11000009;;15;5;1;0;0;0;1;0;
1000000928;70000086;700000488;2024;21;1;3;1;;00004810;00000009;00000022;00003284;1;0;0;;;;;0;;;;;;0;1;0;0;11000012;;14;2;1;0;0;0;1;0;
1000000929;70000147;700000489;2024;15;2;3;1;;00002407;00000003;00000006;;1;0;0;;;;;;;;;;0;0;1;0;0;11000020;;27;5;1;0;0;0;1;0;
1000000930;70000055;700000490;2024;15;2;5;1;;00003345;00000001;00000013;;1;0;1;;;;;0;;;;0;;0;1;;0;11000007;;21;5;1;0;0;0;1;0;
1000000933;70000029;700000492;2024;28;1;0;1;;00002644;00000003;;00001346;1;0;0;;;0;;0;0;;;;;0;1;0;0;11000004;;;5;1;0;0;0;1;0;
1000000934;70000028;700000493;2024;11;2;1;1;;00004387;00000002;;00000425;2;0;1;;;;;0;;;;;;0;1;0;0;11000003;;15;5;1;0;0;0;1;0;
1000000940;70000169;700000494;2024;15;2;0;1;;;00000009;00000009;00000890;2;0;1;;;;0;0;;;;;;0;1;0;0;11000024;;1;5;1;0;0;0;1;0;
1000000941;70000013;700000495;2024;14;2;1;1;;00005493;00000007;00000004;;1;1;0;;;;;;;;0;0;;;1;0;1;11000001;;;4;1;0;0;0;1;0;
1000000943;70000112;700000496;2024;16;1;0;1;;00000954;00000001;00000017;00004809;1;0;0;;0;;;;;;;;;0;1;0;0;11000015;;21;5;1;0;0;0;1;0;
1000000944;70000191;700000497;2024;11;2;1;1;;00000065;00000003;;00004169;2;0;0;;;1;;;;;;;;0;1;0;0;11000027;;19;5;1;0;0;0;1;0;
1000000945;70000013;700000498;2024;22;1;1;1;;00004926;00000007;;;1;0;0;;;;;;;;;;;0;1;0;0;11000001;;;4;1;0;0;0;1;0;
1000000947;70000203;700000499;2024;12;1;0;1;;00003618;00000005;00000017;;1;0;0;;;;;;0;;;;;0;1;0;0;11000028;;1;5;1;0;0;0;1;0;
1000000948;70000018;700000500;2024;14;2;3;1;;00001124;00000006;00000023;;1;0;1;;0;1;;;;;;0;;;1;0;0;11000002;;16;5;1;0;0;0;1;0;
1000000951;70000097;700000501;2024;22;2;3;1;;00001617;00000003;;00003344;1;0;0;;1;;;1;0;;;;;0;1;0;0;11000013;;;5;1;0;0;0;1;0;
1000000953;70000199;700000502;2024;11;1;0;1;;00002578;00000004;;;1;0;0;;;;;0;;0;;;;0;1;0;0;11000028;;25;5;1;0;0;0;1;0;
1000000954;70000194;700000503;2024;22;2;1;1;;00002061;00000001;00000020;00001602;2;1;0;;;;;0;;;0;0;;0;1;0;0;11000027;;2;5;1;0;0;0;1;0;
1000000955;70000095;700000504;2024;13;2;0;1;;00002671;00000005;00000027;00001622;1;0;0;;;;;;;0;0;;;;1;0;0;11000013;;1;5;1;0;0;0;1;0;
1000000957;70000200;700000506;2024;24;1;3;1;;00005491;00000008;;;2;0;1;;;;0;;;;;;;0;1;0;0;11000028;;41;5;1;0;0;0;1;0;
1000000961;70000045;700000507;2024;13;1;3;1;;00001789;00000009;00000003;;1;0;1;;;;;;0;;;;0;0;1;0;0;11000006;;;5;1;0;0;0;1;0;
1000000962;70000062;700000508;2024;20;2;3;1;;00003360;00000003;00000013;;2;0;0;;0;;;;;;;0;;0;1;0;0;11000008;;1;5;1;0;0;0;1;0;
1000000965;70000210;700000509;2024;9;1;1;1;;00002643;00000006;00000015;00001124;1;0;0;0;;;;0;;;;;;0;1;0;0;11000029;;17;5;1;0;0;0;1;0;
1000000971;70000087;700000510;2024;15;2;5;1;;00000647;00000007;00000020;;2;0;0;;;;;;;;;;0;0;1;0;0;11000012;;21;3;1;0;0;0;1;0;
1000000972;70000216;700000511;2024;23;1;1;1;;00000337;00000007;00000010;;1;0;0;;;;;;;0;0;0;;0;1;0;0;11000030;;1;5;1;0;0;0;1;0;
1000000973;70000039;700000512;2024;23;2;1;1;;00001401;00000004;00000013;;1;0;1;0;;;;;;;;0;;0;1;0;0;11000005;;19;4;1;0;0;0;1;0;
1000000976;70000196;700000513;2024;18;1;1;1;;00000903;00000009;00000023;00000283;2;0;0;0;0;;;;;0;;0;;0;1;0;0;11000027;;;5;1;0;0;0;1;0;
1000000977;70000073;700000514;2024;16;2;2;1;;00005051;00000006;00000013;;1;0;0;;;;;;;;;;;0;1;0;1;11000010;;1;5;1;0;0;0;1;0;
1000000979;70000125;700000515;2024;19;2;0;1;;00005412;00000008;00000021;00000067;2;0;0;;;;;;;;;;;;1;0;0;11000017;;25;1;1;0;0;0;1;0;
1000000982;70000100;700000516;2024;15;1;0;1;;00004876;00000002;00000019;00001886;2;0;0;;;1;0;;;;0;;;0;1;1;0;11000014;;15;1;1;0;0;0;1;0;
1000000984;70000073;700000517;2024;15;2;3;1;;00003819;00000001;00000011;;2;0;0;;;;;;;0;;;;0;1;0;0;11000010;;1;5;1;0;0;0;1;0;
1000000987;70000155;700000518;2024;19;1;3;1;;00001160;00000005;00000019;00003558;2;0;0;;;;;;;;;;;0;1;0;0;11000022;;;5;1;0;0;0;1;0;
1000000998;70000016;700000521;2024;15;2;0;1;;00001757;00000003;;00005293;1;0;0;;;;;;;;;;;0;1;0;0;11000002;;20;5;1;0;0;0;1;0;
1000000999;70000116;700000522;2024;20;1;3;1;;00000799;00000006;;;2;0;1;;;;;;;;;;;0;1;0;0;11000016;;;5;1;0;0;0;1;0;
1000001000;70000179;700000523;2024;19;1;1;1;;00000932;00000001;00000012;00005099;1;0;0;0;;;;;;0;;;;0;1;0;;11000025;;1;5;1;0;0;0;1;0;
1000001001;70000148;700000524;2024;17;1;1;1;;00004720;00000006;;00005248;1;0;0;;0;;;0;;;;0;;0;1;;0;11000021;;41;5;1;0;0;0;1;0;
1000001005;70000001;700000525;2024;20;1;1;1;;00000649;00000003;;;1;0;0;;;;;;;;;;;0;1;0;0;11000000;;14;5;1;0;0;0;1;0;
1000001007;70000016;700000526;2024;13;2;3;1;;00002143;00000009;00000025;00001782;1;0;0;;;;;;;;0;;;0;1;0;0;11000002;;20;5;1;0;0;0;1;0;
1000001012;70000082;700000527;2024;19;1;1;1;;00000346;00000004;00000003;;1;1;0;;;;0;;;0;;;;0;1;0;0;11000011;;18;5;1;0;0;0;1;0;
1000001019;70000108;700000528;2024;31;2;0;1;;00000650;00000008;00000009;00001709;1;0;0;;0;;;;;;;;;0;1;0;0;11000015;;68;5;1;0;0;0;1;0;
1000001022;70000050;700000530;2024;15;2;3;1;;00000076;00000004;00000010;00001128;1;0;0;;;;;;1;;;;;0;1;0;0;11000007;;;4;1;0;0;0;1;0;
1000001024;70000067;700000531;2024;11;1;3;1;;00004391;00000006;00000006;00000374;1;0;0;;0;;;;0;0;;;;0;1;0;0;11000009;;16;1;1;0;0;0;1;0;
1000001026;70000096;700000532;2024;16;2;0;1;;00005445;00000002;;00002919;1;0;0;;;;;;;0;;;;0;1;1;0;11000013;;18;5;1;0;0;0;1;0;
1000001027;70000082;700000533;2024;22;2;0;1;;00000332;00000006;00000006;00005052;1;0;0;;0;0;;;;;;;0;0;1;0;0;11000011;;18;5;1;0;0;0;1;0;
1000001031;70000190;700000534;2024;14;2;3;1;;00000290;00000005;00000002;;2;0;0;;;0;;;;;;;;0;1;0;0;11000027;;14;5;1;0;0;0;1;0;
1000001033;70000010;700000536;2024;15;1;1;1;;00002477;00000005;00000020;00000930;1;0;0;;0;;0;;0;;;0;;0;1;0;0;11000001;;2;5;1;0;0;0;1;0;
1000001034;70000167;700000537;2024;14;1;0;1;;00004464;00000005;00000016;00003284;1;0;0;0;;;;0;;;;;;0;1;0;0;11000023;;15;5;1;0;0;0;1;0;
1000001035;70000200;700000538;2024;14;2;0;1;;00003437;00000002;;;1;0;0;;;;0;;;;;;0;0;1;1;1;11000028;;41;5;1;0;0;0;1;0;
1000001036;70000124;700000539;2024;10;2;1;1;;00000431;00000009;;00000344;1;0;0;;;;;;;;;;0;0;1;0;0;11000017;;70;5;1;0;0;0;1;0;
1000001039;70000052;700000541;2024;18;2;1;1;;;00000002;00000023;;1;0;1;;0;;0;;0;;;0;;0;1;0;0;11000007;;;5;1;0;0;0;1;0;
1000001042;70000071;700000542;2024;15;1;0;1;;00004760;00000001;00000019;00004811;2;0;0;;;;0;0;0;;0;;;0;1;0;0;11000010;;14;5;1;0;0;0;1;0;
1000001043;70000018;700000543;2024;13;1;3;1;;00001682;00000008;00000011;;1;0;0;;;1;;;;0;;;0;;1;0;0;11000002;;16;5;1;0;0;0;1;0;
1000001044;70000034;700000544;2024;31;1;1;1;;00005289;00000006;;00004585;1;0;1;;;;;;;;;;;;1;0;0;11000004;;16;5;1;0;0;0;1;0;
1000001048;70000152;700000545;2024;9;1;0;1;;00004615;00000009;00000013;00003182;1;0;0;;;;;0;;;;;;0;1;0;0;11000021;;2;3;1;0;0;0;1;0;
1000001056;70000044;700000549;2024;14;1;1;1;;00005049;00000007;00000001;00003629;1;0;0;;;;;;;;;;;0;1;0;0;11000006;;;1;1;0;0;0;1;0;
1000001058;70000119;700000551;2024;26;2;0;1;;00002190;00000008;00000022;00002630;1;1;0;;;;;;1;;;;;0;1;0;0;11000016;;;5;1;0;0;0;1;0;
1000001061;70000086;700000552;2024;22;1;1;1;;00003232;00000005;00000024;;1;0;1;;;;;;;;;;;0;1;0;;11000012;;14;2;1;0;0;0;1;0;
1000001062;70000063;700000553;2024;13;2;5;1;;00003506;00000003;;00000430;1;0;0;;;;;;;0;;;;0;1;0;0;11000008;;69;5;1;0;0;0;1;0;
1000001064;70000089;700000554;2024;14;2;3;1;;00005041;00000008;00000015;00001089;2;0;0;;;;;;;;;0;;0;1;0;0;11000012;;25;5;1;0;0;0;1;0;
1000001066;70000206;700000556;2024;14;2;3;1;;00005337;00000002;00000012;;1;0;0;;;;;;;;;;;0;1;0;0;11000029;;14;2;1;0;0;0;1;0;
1000001067;70000159;700000557;2024;17;2;1;1;;00004620;00000003;;;1;0;0;;;;;;;;;;;0;1;0;0;11000022;;;5;1;0;0;0;1;0;
